dt,acc_x,acc_y,gyr_x,gyr_y,r_imu,p_imu,y_imu,r_cal,p_cal,y_cal,ax_n_imu,ay_n_imu,ax_n_cal,ay_n_cal,ax_n_cal_kalman,dax_n_cal_kalman,dax_n_imu,dax_n_cal
0.016,-0.0234992,0.00195827,0,-0.01,-0.02,-0.14,0,-0.0153998,-0.13702,0,-0.000286825,0.00143973,0.000219503,0.000658153,-0.000686138,1.85638e-05,0,4.85945e-05
0.015,-0.0234992,0.00195827,0,-0.01,-0.02,-0.14,0,-0.0151096,-0.137267,0,-0.000286825,0.00143973,0.000177594,0.000608851,-0.000671625,1.45137e-05,0,4.19095e-05
0.015,-0.0234992,0.0029374,0,-0.01,-0.02,-0.14,0,-0.0152734,-0.137495,0,-0.000286825,0.000460597,0.000138829,-0.000342454,-0.000660642,1.09827e-05,0,3.87654e-05
0.016,-0.0234992,0.0029374,0,-0.01,-0.02,-0.14,0,-0.015435,-0.13772,0,-0.000286825,0.000460597,0.000100577,-0.000314998,-0.000652911,7.73056e-06,0,3.82513e-05
0.015,-0.0234992,0.0029374,0,-0.01,-0.02,-0.14,0,-0.0155744,-0.137914,0,-0.000286825,0.000460597,6.75842e-05,-0.000291315,-0.000647804,5.10697e-06,0,3.2993e-05
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0157119,-0.137946,0,-0.000286825,0.000460597,6.22161e-05,-0.000267949,-0.000642998,4.80667e-06,0,5.36814e-06
0.015,-0.0234992,0.00391654,0,-0,-0.02,-0.14,0,-0.0162627,-0.137973,0,-0.000286827,-0.000518536,5.75893e-05,-0.0011535,-0.000638418,4.5796e-06,1.86265e-09,4.62681e-06
0.016,-0.0234992,0.00391654,0,-0,-0.02,-0.14,0,-0.0168062,-0.138,0,-0.000286827,-0.000518536,5.30258e-05,-0.00106116,-0.00063405,4.36802e-06,0,4.56348e-06
0.016,-0.0234992,0.00391654,0,-0,-0.02,-0.14,0,-0.0173059,-0.138025,0,-0.000286827,-0.000518536,4.88106e-05,-0.000976271,-0.000629857,4.19322e-06,0,4.21517e-06
0.016,-0.0234992,0.00391654,0.01,-0,-0.02,-0.14,0,-0.0176055,-0.138047,0,-0.000286827,-0.000518536,4.49382e-05,-0.000925359,-0.000625805,4.05218e-06,0,3.87244e-06
0.015,-0.0234992,0.0029374,0.01,-0,-0.02,-0.14,0,-0.0174318,-0.138067,0,-0.000286825,0.000460597,4.16022e-05,2.42528e-05,-0.000621847,3.95766e-06,1.86265e-09,3.336e-06
0.015,-0.0234992,0.0029374,0.01,-0,-0.02,-0.14,0,-0.017271,-0.138085,0,-0.000286825,0.000460597,3.85102e-05,-3.05451e-06,-0.000617963,3.88391e-06,0,3.09199e-06
0.015,-0.0234992,0.0029374,0.01,-0,-0.02,-0.14,0,-0.0171224,-0.138102,0,-0.000286825,0.000460597,3.56548e-05,-2.83141e-05,-0.000614134,3.8289e-06,0,2.85544e-06
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0171357,-0.138119,0,-0.000286825,0.000460597,3.28366e-05,-2.60531e-05,-0.000610358,3.77587e-06,0,2.81818e-06
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0171471,-0.138133,0,-0.000286825,0.000460597,3.0404e-05,-2.41031e-05,-0.000606606,3.75183e-06,0,2.43261e-06
0.016,-0.0225201,0.0029374,0,-0,-0.02,-0.14,0,-0.0171585,-0.137686,0,-0.00126596,0.000460597,-0.0008728,-2.21787e-05,-0.000672752,6.61453e-05,0.000979131,0.000903204
0.015,-0.0225201,0.0029374,0,-0,-0.02,-0.14,0,-0.0171682,-0.137301,0,-0.00126596,0.000460597,-0.000807311,-2.05191e-05,-0.00072883,5.60786e-05,0,6.54887e-05
0.016,-0.0225201,0.0029374,0,-0,-0.02,-0.14,0,-0.0171779,-0.13692,0,-0.00126596,0.000460597,-0.000742696,-1.88819e-05,-0.000775606,4.67754e-05,0,6.46152e-05
0.016,-0.0225201,0.0029374,0,-0,-0.02,-0.14,0,-0.0171867,-0.13657,0,-0.00126596,0.000460597,-0.00068325,-1.73752e-05,-0.000814122,3.85167e-05,0,5.94463e-05
0.015,-0.0225201,0.0029374,0,-0,-0.02,-0.14,0,-0.0171944,-0.136269,0,-0.00126596,0.000460597,-0.000631973,-1.60758e-05,-0.000845586,3.14634e-05,0,5.12768e-05
0.016,-0.0225201,0.0029374,0,-0,-0.02,-0.14,0,-0.0172019,-0.135971,0,-0.00126596,0.000460597,-0.000581389,-1.47938e-05,-0.000870539,2.4953e-05,0,5.05839e-05
0.015,-0.0225201,0.0029374,0,-0,-0.02,-0.14,0,-0.0172084,-0.135714,0,-0.00126596,0.000460597,-0.000537755,-1.36881e-05,-0.000889972,1.94334e-05,0,4.36343e-05
0.015,-0.0234992,0.00391654,0,-0,-0.02,-0.14,0,-0.0176467,-0.135909,0,-0.000286827,-0.000518536,0.000408303,-0.000918366,-0.000834347,5.56255e-05,0.000979129,0.000946058
0.015,-0.0234992,0.00391654,0,-0,-0.02,-0.14,0,-0.018052,-0.136089,0,-0.000286827,-0.000518536,0.000377713,-0.000849495,-0.000784523,4.98235e-05,0,3.05902e-05
0.015,-0.0234992,0.00391654,0,-0,-0.02,-0.14,0,-0.018427,-0.136255,0,-0.000286827,-0.000518536,0.000349415,-0.000785788,-0.000739931,4.45921e-05,0,2.82973e-05
0.016,-0.0234992,0.00391654,0,-0,-0.02,-0.14,0,-0.018797,-0.13642,0,-0.000286827,-0.000518536,0.000321494,-0.000722931,-0.000700187,3.97438e-05,0,2.79211e-05
0.016,-0.0244783,0.0029374,0,-0,-0.02,-0.14,0,-0.0186763,-0.137032,0,0.000692306,0.000460597,0.00119661,0.000235702,-0.000595031,0.000105156,0.000979133,0.000875115
0.015,-0.0244783,0.0029374,0,-0,-0.02,-0.14,0,-0.0185722,-0.13756,0,0.000692306,0.000460597,0.00110689,0.000218021,-0.000503703,9.13281e-05,0,8.97162e-05
0.016,-0.0244783,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.0186296,-0.138081,0,0.000692306,0.000460597,0.00101838,0.000227759,-0.000425166,7.85372e-05,0,8.85148e-05
0.015,-0.0234992,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.018679,-0.138098,0,-0.000286825,0.000460597,3.63346e-05,0.000236158,-0.000427716,2.54987e-06,0.000979131,0.000982044
0.016,-0.0234992,0.00195827,-0.01,-0,-0.02,-0.14,0,-0.0182667,-0.138115,0,-0.000286825,0.00143973,3.34624e-05,0.00114525,-0.000429965,2.24882e-06,0,2.8722e-06
0.015,-0.0225201,0.00195827,-0.01,-0,-0.02,-0.14,0,-0.0179112,-0.137697,0,-0.00126596,0.00143973,-0.000874717,0.00108484,-0.000502001,7.20366e-05,0.000979131,0.000908179
0.016,-0.0225201,0.00195827,-0.01,-0,-0.02,-0.14,0,-0.0175604,-0.137285,0,-0.00126596,0.00143973,-0.000804709,0.00102524,-0.000563307,6.13061e-05,0,7.00075e-05
0.015,-0.0225201,0.00195827,-0.01,-0,-0.02,-0.14,0,-0.0172578,-0.13693,0,-0.00126596,0.00143973,-0.000744328,0.000973826,-0.000615367,5.20597e-05,0,6.03814e-05
0.016,-0.0225201,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.0174202,-0.136579,0,-0.00126596,0.000460597,-0.000684753,2.22961e-05,-0.00065888,4.35133e-05,0,5.95748e-05
0.015,-0.0225201,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.0175604,-0.136277,0,-0.00126596,0.000460597,-0.000633365,4.61044e-05,-0.00069507,3.61899e-05,0,5.13885e-05
0.015,-0.0225201,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.01769,-0.135997,0,-0.00126596,0.000460597,-0.000585834,6.81274e-05,-0.000724741,2.96708e-05,0,4.7531e-05
0.016,-0.0225201,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.0178179,-0.135721,0,-0.00126596,0.000460597,-0.00053894,8.98575e-05,-0.000748393,2.3652e-05,0,4.6894e-05
0.016,-0.0225201,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.0179356,-0.135467,0,-0.00126596,0.000460597,-0.000495795,0.000109849,-0.000766733,1.834e-05,0,4.31444e-05
0.015,-0.0225201,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.018037,-0.135248,0,-0.00126596,0.000460597,-0.000458581,0.000127091,-0.000780588,1.38549e-05,0,3.72138e-05
0.016,-0.0234992,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.0181372,-0.135493,0,-0.000286825,0.000460597,0.00047894,0.000144104,-0.000720659,5.99292e-05,0.000979131,0.000937521
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0180735,-0.135704,0,-0.000286825,0.000460597,0.000443051,0.000133292,-0.0006673,5.33584e-05,0,3.58894e-05
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0180108,-0.135913,0,-0.000286825,0.000460597,0.000407642,0.000122624,-0.00062003,4.72708e-05,0,3.54089e-05
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0179565,-0.136091,0,-0.000289217,0.000460939,0.00037495,0.000113708,-0.000578223,4.18063e-05,2.39164e-06,3.26913e-05
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0179029,-0.136268,0,-0.000289217,0.000460939,0.000344988,0.000104608,-0.0005413,3.69234e-05,0,2.99625e-05
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0178567,-0.13642,0,-0.000289217,0.000460939,0.000319144,9.67581e-05,-0.00050861,3.26898e-05,0,2.58442e-05
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0178111,-0.13657,0,-0.000289217,0.000460939,0.000293644,8.90137e-05,-0.000479841,2.87693e-05,0,2.54996e-05
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0177692,-0.136708,0,-0.000289217,0.000460939,0.000270184,8.18886e-05,-0.000454569,2.52716e-05,0,2.346e-05
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.017733,-0.136827,0,-0.000289217,0.000460939,0.000249952,7.57428e-05,-0.000432309,2.22598e-05,0,2.02321e-05
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0176974,-0.136944,0,-0.000289217,0.000460939,0.000229992,6.96797e-05,-0.000412837,1.94722e-05,0,1.99601e-05
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0176671,-0.137047,0,-0.000286825,0.000460597,0.000214942,6.42308e-05,-0.000395585,1.7252e-05,2.39164e-06,1.50502e-05
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0176372,-0.137148,0,-0.000286825,0.000460597,0.000197787,5.91537e-05,-0.000380567,1.50182e-05,0,1.7155e-05
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0176114,-0.137235,0,-0.000286825,0.000460597,0.00018299,5.47746e-05,-0.00036745,1.31167e-05,0,1.47969e-05
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0175876,-0.137315,0,-0.000286825,0.000460597,0.000169305,5.07238e-05,-0.000356022,1.14287e-05,0,1.36849e-05
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.017564,-0.137395,0,-0.000286825,0.000460597,0.000155801,4.67268e-05,-0.000346154,9.86751e-06,0,1.35042e-05
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0175437,-0.137463,0,-0.000286825,0.000460597,0.000144154,4.32802e-05,-0.0003376,8.55408e-06,0,1.16471e-05
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0175237,-0.137531,0,-0.000286825,0.000460597,0.000132663,3.98788e-05,-0.00033026,7.34016e-06,0,1.14907e-05
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0175065,-0.137589,0,-0.000286825,0.000460597,0.000122752,3.69453e-05,-0.000323931,6.3288e-06,0,9.91113e-06
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0174894,-0.137647,0,-0.000286825,0.000460597,0.000112971,3.40506e-05,-0.000318537,5.39437e-06,0,9.78075e-06
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0174747,-0.137697,0,-0.000286825,0.000460597,0.000104537,3.15546e-05,-0.000313911,4.62547e-06,0,8.43406e-06
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0174602,-0.137746,0,-0.000286825,0.000460597,9.62149e-05,2.90915e-05,-0.000309996,3.91548e-06,0,8.3223e-06
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0174474,-0.137788,0,-0.000286825,0.000460597,8.90307e-05,2.69057e-05,-0.000306656,3.33964e-06,0,7.18422e-06
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0174347,-0.13783,0,-0.000286825,0.000460597,8.19396e-05,2.47494e-05,-0.000303848,2.80808e-06,0,7.09109e-06
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.017423,-0.137868,0,-0.000286825,0.000460597,7.54185e-05,2.27655e-05,-0.000301493,2.3547e-06,0,6.52112e-06
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0174129,-0.137901,0,-0.000286825,0.000460597,6.97933e-05,2.10542e-05,-0.000299494,1.99926e-06,0,5.62519e-06
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.017403,-0.137934,0,-0.000286825,0.000460597,6.42389e-05,1.93659e-05,-0.000297823,1.67137e-06,0,5.55441e-06
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0173938,-0.137964,0,-0.000286825,0.000460597,5.91334e-05,1.78122e-05,-0.000296424,1.39844e-06,0,5.10551e-06
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.017386,-0.13799,0,-0.000286825,0.000460597,5.47264e-05,1.64728e-05,-0.000295228,1.19588e-06,0,4.40702e-06
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0173782,-0.138015,0,-0.000286825,0.000460597,5.03846e-05,1.51508e-05,-0.000294218,1.01005e-06,0,4.34183e-06
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0173715,-0.138037,0,-0.000286825,0.000460597,4.66332e-05,1.40108e-05,-0.000293338,8.8042e-07,0,3.75137e-06
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0173649,-0.138059,0,-0.000286825,0.000460597,4.2934e-05,1.2886e-05,-0.000292576,7.61531e-07,0,3.69921e-06
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0173588,-0.138079,0,-0.000286825,0.000460597,3.95328e-05,1.18511e-05,-0.000291905,6.71658e-07,0,3.40119e-06
0.015,-0.0234992,0.0029374,0,0.01,-0.02,-0.14,0,-0.0173535,-0.137946,0,-0.000286825,0.000460597,6.2082e-05,1.09584e-05,-0.000289317,2.58777e-06,0,2.25492e-05
0.016,-0.0234992,0.0029374,0,0.01,-0.02,-0.14,0,-0.0173483,-0.137815,0,-0.000286825,0.000460597,8.4335e-05,1.00774e-05,-0.00028497,4.34686e-06,0,2.2253e-05
0.015,-0.0234992,0.0029374,0,0.01,-0.02,-0.14,0,-0.0173439,-0.137702,0,-0.000286825,0.000460597,0.000103528,9.31765e-06,-0.000279224,5.74635e-06,0,1.91927e-05
0.016,-0.0234992,0.0029374,0,0.01,-0.02,-0.14,0,-0.0173394,-0.137591,0,-0.000286825,0.000460597,0.000122461,8.56817e-06,-0.000272197,7.02706e-06,0,1.89338e-05
0.015,-0.0234992,0.0029374,0,0.01,-0.02,-0.14,0,-0.0173356,-0.137495,0,-0.000286825,0.000460597,0.000138789,7.9216e-06,-0.00026418,8.01613e-06,0,1.63279e-05
0.016,-0.0234992,0.0029374,0,0.01,-0.02,-0.14,0,-0.0173323,-0.1374,0,-0.000286825,0.000460597,0.000154912,7.34907e-06,-0.000255262,8.91869e-06,0,1.61231e-05
0.015,-0.0234992,0.0029374,0,0.01,-0.02,-0.14,0,-0.0173294,-0.137318,0,-0.000286825,0.000460597,0.000168815,6.85547e-06,-0.000245676,9.58529e-06,0,1.39028e-05
0.015,-0.0234992,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.0174767,-0.137392,0,-0.000286825,0.000460597,0.000156194,3.18836e-05,-0.000237519,8.15791e-06,0,1.26213e-05
0.016,-0.0234992,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.017622,-0.137466,0,-0.000286825,0.000460597,0.000143738,5.65774e-05,-0.00023068,6.83905e-06,0,1.24555e-05
0.015,-0.0234992,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.0177474,-0.137529,0,-0.000286825,0.000460597,0.000132998,7.78763e-05,-0.000224939,5.74096e-06,0,1.074e-05
0.016,-0.0234992,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.0178708,-0.137593,0,-0.000284432,0.000460255,0.000124553,9.85439e-05,-0.000220045,4.89313e-06,2.3935e-06,8.44523e-06
0.015,-0.0234992,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.0179773,-0.137647,0,-0.000284432,0.000460255,0.00011524,0.000116632,-0.000216011,4.03458e-06,0,9.31323e-06
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0179258,-0.137698,0,-0.000284432,0.000460255,0.000106629,0.000107881,-0.000212724,3.28716e-06,0,8.61101e-06
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.017875,-0.137748,0,-0.000284432,0.000460255,9.81316e-05,9.92464e-05,-0.000210126,2.59795e-06,0,8.49739e-06
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0178315,-0.137791,0,-0.000284432,0.000460255,9.08077e-05,9.1861e-05,-0.000208081,2.04473e-06,0,7.32392e-06
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0177886,-0.137834,0,-0.000284432,0.000460255,8.35862e-05,8.45734e-05,-0.000206545,1.53559e-06,0,7.22148e-06
0.015,-0.0225201,0.0029374,0,-0,-0.02,-0.14,0,-0.0177514,-0.137437,0,-0.00126596,0.000460597,-0.000830524,7.85687e-05,-0.000275397,6.8852e-05,0.000981525,0.00091411
0.016,-0.0225201,0.0029374,0,-0,-0.02,-0.14,0,-0.0177148,-0.137046,0,-0.00126596,0.000460597,-0.000764042,7.23442e-05,-0.000334198,5.88006e-05,0,6.64815e-05
0.015,-0.0225201,0.0029374,0,-0,-0.02,-0.14,0,-0.0176832,-0.136708,0,-0.00126596,0.000460597,-0.000706704,6.69758e-05,-0.000384341,5.01431e-05,0,5.73378e-05
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0176517,-0.136836,0,-0.000286825,0.000460597,0.000250667,6.16137e-05,-0.000357045,2.72965e-05,0.000979131,0.000957372
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0176244,-0.136947,0,-0.000286825,0.000460597,0.000231899,5.6989e-05,-0.000332882,2.41628e-05,0,1.8768e-05
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0175976,-0.137056,0,-0.000286825,0.000460597,0.000213379,5.2426e-05,-0.000311622,2.12602e-05,0,1.85203e-05
0.015,-0.0234992,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.0177244,-0.13715,0,-0.000286825,0.000460597,0.000197411,7.3975e-05,-0.000292871,1.87508e-05,0,1.59685e-05
0.016,-0.0244783,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.0178496,-0.137704,0,0.000692306,0.000460597,0.00108245,9.52368e-05,-0.000207018,8.58529e-05,0.000979131,0.000885038
0.015,-0.0244783,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.0179575,-0.138181,0,0.000692306,0.000460597,0.0010013,0.000113575,-0.000133152,7.38661e-05,0,8.1148e-05
0.016,-0.0244783,0.00391654,-0.01,-0,-0.02,-0.14,0,-0.018525,-0.138653,0,0.000692304,-0.000518536,0.000921227,-0.000769136,-7.0372e-05,6.27799e-05,1.86265e-09,8.00733e-05
0.015,-0.0244783,0.00391654,-0.01,-0,-0.02,-0.14,0,-0.0190145,-0.139059,0,0.000692304,-0.000518536,0.000852171,-0.000685972,-1.70726e-05,5.32994e-05,0,6.90557e-05
0.016,-0.0234992,0.00391654,-0.01,-0,-0.02,-0.14,0,-0.0194975,-0.138999,0,-0.000286827,-0.000518536,-0.000116775,-0.000603916,-4.19541e-05,2.48815e-05,0.000979131,0.000968946
0.015,-0.0234992,0.00489567,-0.01,-0,-0.02,-0.14,0,-0.0203465,-0.138948,0,-0.000284433,-0.00149801,-0.000105783,-0.00143916,-6.41225e-05,2.21684e-05,2.3935e-06,1.09915e-05
0.016,-0.0234992,0.00391654,-0.01,-0,-0.02,-0.14,0,-0.020723,-0.138898,0,-0.000284433,-0.000518878,-9.72897e-05,-0.000396045,-8.39567e-05,1.98342e-05,0,8.49366e-06
0.015,-0.0234992,0.00391654,-0.01,-0,-0.02,-0.14,0,-0.0210479,-0.138855,0,-0.000284433,-0.000518878,-8.99583e-05,-0.000340865,-0.000101707,1.77501e-05,0,7.33137e-06
0.016,-0.0225201,0.0029374,0,-0,-0.02,-0.14,0,-0.0207473,-0.138352,0,-0.00126356,0.000460255,-0.000983538,0.000587204,-0.000186935,8.52278e-05,0.000979129,0.00089358
0.015,-0.0225201,0.0029374,0,-0,-0.02,-0.14,0,-0.020488,-0.137917,0,-0.00126356,0.000460255,-0.000909742,0.000543161,-0.000260455,7.352e-05,0,7.37961e-05
0.015,-0.0225201,0.0029374,0,0.01,-0.02,-0.14,0,-0.0202482,-0.137365,0,-0.00126356,0.000460255,-0.000815999,0.00050242,-0.000321531,6.10769e-05,0,9.37432e-05
0.016,-0.0225201,0.0029374,0,0.01,-0.02,-0.14,0,-0.0200116,-0.136821,0,-0.00126356,0.000460255,-0.000723507,0.000462223,-0.000371115,4.95831e-05,0,9.24915e-05
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0198075,-0.136934,0,-0.000284432,0.000460255,0.000236487,0.000427553,-0.000343155,2.79594e-05,0.000979131,0.000959994
0.016,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0196061,-0.137045,0,-0.000284432,0.000460255,0.0002176,0.000393344,-0.000318409,2.47466e-05,0,1.88872e-05
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0194325,-0.137141,0,-0.000284432,0.000460255,0.000201309,0.000363841,-0.000296457,2.19517e-05,0,1.62907e-05
0.016,-0.0234992,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.019421,-0.137234,0,-0.000286825,0.000460597,0.000183081,0.000362219,-0.00027726,1.91967e-05,2.3935e-06,1.82278e-05
0.015,-0.0234992,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.019411,-0.137315,0,-0.000286825,0.000460597,0.000169378,0.000360534,-0.000260283,1.69768e-05,0,1.37035e-05
0.016,-0.0234992,0.00195827,-0.01,-0,-0.02,-0.14,0,-0.0189402,-0.137394,0,-0.000286825,0.00143973,0.000155859,0.00125968,-0.000245362,1.49213e-05,0,1.35191e-05
0.015,-0.0234992,0.00195827,-0.01,-0.01,-0.02,-0.14,0,-0.0185342,-0.137613,0,-0.000286825,0.00143973,0.000118718,0.00119068,-0.000234177,1.1185e-05,0,3.71411e-05
0.016,-0.0234992,0.0029374,0,-0.01,-0.02,-0.14,0,-0.0184345,-0.137829,0,-0.000286825,0.000460597,8.20663e-05,0.000194622,-0.000226436,7.7412e-06,0,3.66513e-05
0.015,-0.0234992,0.0029374,0,-0,-0.02,-0.14,0,-0.0183486,-0.137865,0,-0.000286825,0.000460597,7.59419e-05,0.000180022,-0.000219552,6.88396e-06,0,6.12438e-06
0.016,-0.0225201,0.0029374,0,-0,-0.02,-0.14,0,-0.0182638,-0.137439,0,-0.00126596,0.000460597,-0.000830904,0.000165616,-0.000282851,6.32988e-05,0.000979131,0.000906846
0.015,-0.0225201,0.0029374,0,-0,-0.02,-0.14,0,-0.0181907,-0.137072,0,-0.00126596,0.000460597,-0.000768559,0.000153191,-0.000336846,5.39951e-05,0,6.23446e-05
0.016,-0.0225201,0.00391654,0,-0,-0.02,-0.14,0,-0.0185795,-0.13671,0,-0.00126596,-0.000518536,-0.000707045,-0.000759873,-0.000382239,4.53927e-05,1.86265e-09,6.15139e-05
0.015,-0.0225201,0.00391654,0,-0,-0.02,-0.14,0,-0.0189149,-0.136398,0,-0.00126596,-0.000518536,-0.00065399,-0.000702888,-0.00042027,3.80316e-05,0,5.30556e-05
0.015,-0.0225201,0.00391654,0,-0,-0.02,-0.14,0,-0.0192252,-0.136109,0,-0.00126596,-0.000518536,-0.000604909,-0.000650177,-0.000451752,3.14815e-05,0,4.90807e-05
0.016,-0.0225201,0.00391654,0,-0,-0.02,-0.14,0,-0.0195313,-0.135824,0,-0.00126596,-0.000518536,-0.000556489,-0.000598169,-0.000477184,2.54319e-05,0,4.84195e-05
0.016,-0.0225201,0.00391654,-0.01,-0,-0.02,-0.14,0,-0.0199729,-0.135562,0,-0.00126596,-0.000518536,-0.000511939,-0.000523138,-0.00049728,2.0096e-05,0,4.45507e-05
0.015,-0.0234992,0.00489567,-0.01,-0,-0.02,-0.14,0,-0.020786,-0.135768,0,-0.000286827,-0.00149767,0.000432188,-0.00136412,-0.000443121,5.41583e-05,0.000979131,0.000944126
0.016,-0.0225201,0.00489567,-0.01,-0,-0.02,-0.14,0,-0.0215883,-0.13551,0,-0.00126596,-0.00149767,-0.000503158,-0.00122782,-0.000464576,2.14542e-05,0.000979131,0.000935346
0.016,-0.0225201,0.00391654,-0.01,-0,-0.02,-0.14,0,-0.0218654,-0.135273,0,-0.00126596,-0.000518536,-0.000462873,-0.000201612,-0.000481301,1.67255e-05,0,4.02853e-05
0.016,-0.0225201,0.00391654,-0.01,-0,-0.02,-0.14,0,-0.0221203,-0.135055,0,-0.00126596,-0.000518536,-0.000425814,-0.000158305,-0.000493872,1.25707e-05,0,3.70592e-05
0.015,-0.0225201,0.00391654,-0.01,-0,-0.02,-0.14,0,-0.0223401,-0.134867,0,-0.00126596,-0.000518536,-0.000393847,-0.000120953,-0.000502966,9.09419e-06,0,3.19667e-05
0.016,-0.0225201,0.0029374,-0.01,-0,-0.02,-0.14,0,-0.022096,-0.134681,0,-0.00126596,0.000460597,-0.000362307,0.000816707,-0.000508856,5.89032e-06,1.86265e-09,3.15402e-05
0.015,-0.0225201,0.00195827,-0.01,-0,-0.02,-0.14,0,-0.0214532,-0.134521,0,-0.00126596,0.00143973,-0.000335105,0.00168664,-0.000512098,3.24182e-06,0,2.72021e-05
0.016,-0.0225201,0.00195827,-0.01,-0,-0.02,-0.14,0,-0.0208191,-0.134363,0,-0.00126596,0.00143973,-0.00030827,0.00157889,-0.000512903,8.04779e-07,0,2.68351e-05
0.015,-0.0225201,0.000979134,-0.01,-0,-0.02,-0.14,0,-0.0198399,-0.134227,0,-0.00126595,0.00241887,-0.000285117,0.00239166,-0.000511723,1.17981e-06,1.86265e-09,2.31527e-05
0.016,-0.0225201,0.000979134,0,-0,-0.02,-0.14,0,-0.0187137,-0.134093,0,-0.00126595,0.00241887,-0.000262281,0.00220033,-0.000508721,3.00212e-06,0,2.2836e-05
0.015,-0.0225201,0.000979134,0,-0,-0.02,-0.14,0,-0.0177425,-0.133978,0,-0.00126356,0.00241852,-0.00024046,0.00203501,-0.000504102,4.61942e-06,2.3935e-06,2.18209e-05
