dt,acc_x,acc_y,gyr_x,gyr_y,r_imu,p_imu,y_imu,r_cal,p_cal,y_cal,ax_n_imu,ay_n_imu,ax_n_cal,ay_n_cal,ax_n_cal_kalman,dax_n_imu,dax_n_cal,
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00965354,-0.149625,0,-2.50004E-05,-0.000259439,3.87151E-05,-0.000318297,-8.20962E-05,0,-3.10317E-06,6.65260000000002E-06
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00980341,-0.149643,0,-2.50004E-05,-0.000259439,3.56529E-05,-0.000292836,-7.6109E-05,0,-3.06219E-06,5.98719999999998E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00993268,-0.149659,0,-2.50004E-05,-0.000259439,3.30135E-05,-0.000270876,-7.07098E-05,0,-2.63937E-06,5.39920000000001E-06
0.016,-0.0254575,0.00195827,0,-0.01,-0.01,-0.15,0,-0.0100602,-0.149834,0,-2.50004E-05,-0.000259439,3.22796E-06,-0.000249209,-6.79477E-05,0,-2.97856E-05,2.76210000000001E-06
0.015,-0.0254575,0.00195827,0,-0.01,-0.01,-0.15,0,-0.0101702,-0.149985,0,-2.50004E-05,-0.000259439,-2.24635E-05,-0.000230521,-6.73269E-05,0,-2.56915E-05,6.20799999999993E-07
0.016,-0.0254575,0.00195827,0,-0.01,-0.01,-0.15,0,-0.0102788,-0.150134,0,-2.50004E-05,-0.000259439,-4.78141E-05,-0.000212082,-6.86742E-05,0,-2.53506E-05,1.34729999999999E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0103724,-0.150113,0,-2.50004E-05,-0.000259439,-4.4195E-05,-0.000196179,-6.96252E-05,0,3.61912E-06,9.50999999999998E-07
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0104652,-0.150092,0,-2.50004E-05,-0.000259439,-4.06206E-05,-0.000180416,-7.02106E-05,0,3.57442E-06,5.8540000000001E-07
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0105452,-0.150074,0,-2.50004E-05,-0.000259439,-3.75379E-05,-0.000166821,-7.04936E-05,0,3.08268E-06,2.82999999999997E-07
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0106241,-0.150056,0,-2.50004E-05,-0.000259439,-3.44906E-05,-0.000153407,-7.0498E-05,0,3.04729E-06,4.40000000000965E-09
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0106923,-0.15004,0,-2.50004E-05,-0.000259439,-3.18661E-05,-0.000141838,-7.02756E-05,0,2.62447E-06,2.22400000000013E-07
0.016,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.010759,-0.150486,0,0.000954129,-0.000259439,0.000871519,-0.000130493,-5.25194E-07,0.000979129,0.000903385,6.9750406E-05
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.0108166,-0.150871,0,0.000954129,-0.000259439,0.000806192,-0.000120709,5.9423E-05,0,-6.53267E-05,5.9948194E-05
0.016,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.0108734,-0.15125,0,0.000954129,-0.000259439,0.000741737,-0.000111055,0.000110305,0,-6.4455E-05,5.0882E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0109225,-0.151145,0,-2.50004E-05,-0.000259439,-0.000219559,-0.000102729,8.37255E-05,-0.000979129,-0.000961296,2.65795E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0109678,-0.151048,0,-2.50004E-05,-0.000259439,-0.000203056,-9.50268E-05,6.0255E-05,0,1.6503E-05,2.34705E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0110125,-0.150952,0,-2.50004E-05,-0.000259439,-0.000186779,-8.74272E-05,3.96645E-05,0,1.62777E-05,2.05905E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.011051,-0.150868,0,-2.75653E-05,-0.000259268,-0.000175124,-8.06986E-05,2.14014E-05,-2.56486E-06,1.16546E-05,1.82631E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.011089,-0.150786,0,-2.75653E-05,-0.000259268,-0.00016108,-7.42457E-05,5.49104E-06,0,1.40443E-05,1.591036E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0111218,-0.150715,0,-2.75653E-05,-0.000259268,-0.000148967,-6.868E-05,-8.37604E-06,0,1.21128E-05,1.386708E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0111521,-0.150649,0,-2.75653E-05,-0.000259268,-0.000137759,-6.35316E-05,-2.04091E-05,0,1.12075E-05,1.203306E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0111802,-0.150589,0,-2.50004E-05,-0.000259439,-0.000125013,-5.89457E-05,-3.0615E-05,2.56486E-06,1.27461E-05,1.02059E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0112062,-0.150533,0,-2.50004E-05,-0.000259439,-0.000115603,-5.45273E-05,-3.93755E-05,0,9.41008E-06,8.7605E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0112303,-0.150482,0,-2.50004E-05,-0.000259439,-0.000106901,-5.04403E-05,-4.6844E-05,0,8.70228E-06,7.46850000000001E-06
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.011254,-0.150432,0,-2.50004E-05,-0.000259439,-9.83141E-05,-4.64077E-05,-5.31177E-05,0,8.58679E-06,6.2737E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0112745,-0.150388,0,-2.50004E-05,-0.000259439,-9.09083E-05,-4.29298E-05,-5.83695E-05,0,7.40588E-06,5.2518E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0112934,-0.150348,0,-2.50004E-05,-0.000259439,-8.40537E-05,-3.97128E-05,-6.27118E-05,0,6.85453E-06,4.3423E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0113109,-0.15031,0,-2.50004E-05,-0.000259439,-7.77189E-05,-3.67368E-05,-6.62469E-05,0,6.33486E-06,3.53510000000001E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0113271,-0.150276,0,-2.50004E-05,-0.000259439,-7.18553E-05,-3.39842E-05,-6.90666E-05,0,5.86361E-06,2.8197E-06
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0113431,-0.150242,0,-2.50004E-05,-0.000259439,-6.60717E-05,-3.12681E-05,-7.12261E-05,0,5.78351E-06,2.1595E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0113569,-0.150212,0,-2.50004E-05,-0.000259439,-6.10836E-05,-2.89255E-05,-7.2832E-05,0,4.98816E-06,1.6059E-06
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0113709,-0.150183,0,-2.50004E-05,-0.000259439,-5.61569E-05,-2.65429E-05,-7.39273E-05,0,4.9267E-06,1.0953E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0113826,-0.150158,0,-2.50004E-05,-0.000259439,-5.19101E-05,-2.45548E-05,-7.45994E-05,0,4.24683E-06,6.7209999999999E-07
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0113942,-0.150134,0,-2.50004E-05,-0.000259439,-4.7721E-05,-2.25932E-05,-7.4882E-05,0,4.18909E-06,2.8260000000001E-07
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0114048,-0.150111,0,-2.50004E-05,-0.000259439,-4.3869E-05,-2.07885E-05,-7.4828E-05,0,3.85195E-06,5.39999999999964E-08
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.011414,-0.150091,0,-2.50004E-05,-0.000259439,-4.05461E-05,-1.92322E-05,-7.45014E-05,0,3.32296E-06,3.26599999999998E-07
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.011423,-0.150072,0,-2.50004E-05,-0.000259439,-3.72678E-05,-1.76962E-05,-7.39246E-05,0,3.27826E-06,5.76800000000004E-07
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0114308,-0.150056,0,-2.50004E-05,-0.000259439,-3.44422E-05,-1.63716E-05,-7.31498E-05,0,2.82563E-06,7.74800000000005E-07
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.011438,-0.150472,0,0.000954129,-0.000259439,0.000873873,-1.51463E-05,-2.51048E-06,0.000979129,0.000908315,7.063932E-05
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.0114447,-0.150858,0,0.000954129,-0.000259439,0.000808371,-1.40129E-05,5.82477E-05,0,-6.55018E-05,6.075818E-05
0.015,-0.0264366,0.00195827,-0.01,0,-0.01,-0.15,0,-0.0116009,-0.151215,0,0.000954129,-0.000259439,0.000747778,1.25177E-05,0.000110177,0,-6.05937E-05,5.19293E-05
0.015,-0.0254575,0.00195827,-0.01,-0.01,-0.01,-0.15,0,-0.0117457,-0.151262,0,-2.50004E-05,-0.000259439,-0.000239443,3.7126E-05,8.25738E-05,-0.000979129,-0.000987221,2.76032E-05
0.016,-0.0254575,0.00195827,-0.01,-0.01,-0.01,-0.15,0,-0.0118886,-0.151309,0,-2.50004E-05,-0.000259439,-0.00024743,6.14061E-05,5.62612E-05,0,-7.98702E-06,2.63126E-05
0.015,-0.0254575,0.00195827,-0.01,0,-0.01,-0.15,0,-0.0120119,-0.1512,0,-2.50004E-05,-0.000259439,-0.000228833,8.23478E-05,3.31982E-05,0,1.85966E-05,2.3063E-05
0.015,-0.0254575,0.00195827,-0.01,0,-0.01,-0.15,0,-0.0121255,-0.151099,0,-2.50004E-05,-0.000259439,-0.000211637,0.000101651,1.30552E-05,0,1.71959E-05,2.0143E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0120776,-0.150999,0,-2.50004E-05,-0.000259439,-0.000194671,9.35167E-05,-4.38471E-06,0,1.69668E-05,1.743991E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0120336,-0.150907,0,-2.50004E-05,-0.000259439,-0.000179064,8.60326E-05,-1.94108E-05,0,1.56071E-05,1.502609E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0119956,-0.150828,0,-2.50004E-05,-0.000259439,-0.0001656,7.95778E-05,-3.23531E-05,0,1.34632E-05,1.29423E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0119604,-0.150754,0,-2.50004E-05,-0.000259439,-0.000153147,7.36068E-05,-4.34316E-05,0,1.24536E-05,1.10785E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0119279,-0.150687,0,-2.50004E-05,-0.000259439,-0.00014163,6.80836E-05,-5.28458E-05,0,1.15167E-05,9.4142E-06
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0118959,-0.15062,0,-2.50004E-05,-0.000259439,-0.000130264,6.26342E-05,-6.07213E-05,0,1.13659E-05,7.87549999999999E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0118682,-0.150562,0,-2.50004E-05,-0.000259439,-0.000120457,5.79343E-05,-6.72833E-05,0,9.80683E-06,6.56200000000001E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0118426,-0.150509,0,-2.50004E-05,-0.000259439,-0.000111392,5.35869E-05,-7.26788E-05,0,9.06549E-06,5.39549999999999E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0118189,-0.150459,0,-2.50004E-05,-0.000259439,-0.000103008,4.95652E-05,-7.70403E-05,0,8.38377E-06,4.36150000000002E-06
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.011797,-0.150846,0,0.000954129,-0.000259439,0.00081045,4.58453E-05,-1.07905E-05,0.000979129,0.000913458,6.62498E-05
0.016,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.0117754,-0.151227,0,0.000954129,-0.000259439,0.00074565,4.21749E-05,4.59327E-05,0,-6.47996E-05,5.67232E-05
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.0117568,-0.151556,0,0.000954129,-0.000259439,0.00068976,3.90094E-05,9.44652E-05,0,-5.58905E-05,4.85325E-05
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.0117396,-0.15186,0,0.000954129,-0.000259439,0.000638064,3.60811E-05,0.000135689,0,-5.16959E-05,4.12238E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0117236,-0.15171,0,-2.50004E-05,-0.000259439,-0.000315452,3.33725E-05,0.000100707,-0.000979129,-0.000953516,3.4982E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0117079,-0.151561,0,-2.50004E-05,-0.000259439,-0.000290181,3.07001E-05,7.00777E-05,0,2.52705E-05,3.06293E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116938,-0.151424,0,-2.50004E-05,-0.000259439,-0.000266926,2.83134E-05,4.33506E-05,0,2.32551E-05,2.67271E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116816,-0.151305,0,-2.75653E-05,-0.000259268,-0.000249267,2.64395E-05,1.98285E-05,-2.56486E-06,1.76597E-05,2.35221E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116696,-0.151187,0,-2.75653E-05,-0.000259268,-0.000229284,2.43932E-05,-5.28725E-07,0,1.99825E-05,2.0357225E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116581,-0.151079,0,-2.75653E-05,-0.000259268,-0.000210905,2.24391E-05,-1.80605E-05,0,1.83787E-05,1.7531775E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116482,-0.150986,0,-2.75653E-05,-0.000259268,-0.000195054,2.07538E-05,-3.31544E-05,0,1.58511E-05,1.50939E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.011639,-0.150899,0,-2.75653E-05,-0.000259268,-0.00018039,1.91946E-05,-4.60682E-05,0,1.46646E-05,1.29138E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116299,-0.150814,0,-2.75653E-05,-0.000259268,-0.000165928,1.76565E-05,-5.69667E-05,0,1.44616E-05,1.08985E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116216,-0.150736,0,-2.75653E-05,-0.000259268,-0.000152618,1.62413E-05,-6.60763E-05,0,1.33105E-05,9.1096E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116145,-0.15067,0,-2.50004E-05,-0.000259439,-0.000138756,1.48367E-05,-7.34769E-05,2.56486E-06,1.38618E-05,7.40060000000001E-06
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116075,-0.150604,0,-2.50004E-05,-0.000259439,-0.000127619,1.36471E-05,-7.94954E-05,0,1.11368E-05,6.0185E-06
0.015,-0.0254575,0.00195827,0.01,0,-0.01,-0.15,0,-0.0114515,-0.150547,0,-2.50004E-05,-0.000259439,-0.000118012,-1.28612E-05,-8.43441E-05,0,9.60752E-06,4.84869999999999E-06
0.015,-0.0254575,0.00195827,0.01,0,-0.01,-0.15,0,-0.0113071,-0.150495,0,-2.50004E-05,-0.000259439,-0.000109132,-3.73813E-05,-8.81593E-05,0,8.87923E-06,3.8152E-06
0.016,-0.0254575,0.00195827,0.01,0,-0.01,-0.15,0,-0.0111647,-0.150444,0,-2.50004E-05,-0.000259439,-0.000100367,-6.15746E-05,-9.10206E-05,0,8.76561E-06,2.86130000000001E-06
0.015,-0.0254575,0.00195827,0.01,0,-0.01,-0.15,0,-0.0110419,-0.150399,0,-2.50004E-05,-0.000259439,-9.28063E-05,-8.24414E-05,-9.30863E-05,0,7.56048E-06,2.06570000000001E-06
0.016,-0.0244783,0.000979134,0.01,0,-0.01,-0.15,0,-0.0104596,-0.149894,0,-0.00100413,0.000719695,-0.000986146,0.000797775,-0.000163738,-0.000979133,-0.00089334,7.06517E-05
0.016,-0.0244783,0.000979134,0.01,0,-0.01,-0.15,0,-0.00992393,-0.14943,0,-0.00100413,0.000719695,-0.000907224,0.000706772,-0.000223438,0,7.89221E-05,5.97E-05
0.015,-0.0244783,0.000979134,0.01,0,-0.01,-0.15,0,-0.0094619,-0.149029,0,-0.00100413,0.000719695,-0.000839159,0.000628282,-0.000273771,0,6.80648E-05,5.0333E-05
0.015,-0.0244783,0.000979134,0.01,0,-0.01,-0.15,0,-0.00903448,-0.148657,0,-0.0010067,0.000719866,-0.000778541,0.000555824,-0.00031595,-2.56486E-06,6.06179E-05,4.2179E-05
0.016,-0.0244783,0.000979134,0.01,0,-0.01,-0.15,0,-0.00861317,-0.14829,0,-0.0010067,0.000719866,-0.000716219,0.000484244,-0.000350401,0,6.23222E-05,3.4451E-05
0.015,-0.0244783,0.000979134,0.01,0,-0.01,-0.15,0,-0.0082498,-0.147974,0,-0.0010067,0.000719866,-0.000662465,0.000422506,-0.000378314,0,5.37541E-05,2.7913E-05
0.016,-0.0254575,0.000979134,0.01,0,-0.01,-0.15,0,-0.00789126,-0.148123,0,-2.75653E-05,0.000719866,0.00029137,0.000361591,-0.000330871,0.000979133,0.000953835,4.7443E-05
0.015,-0.0254575,0.000979134,0.01,0,-0.01,-0.15,0,-0.00758203,-0.148251,0,-2.75653E-05,0.000719866,0.000269553,0.000309052,-0.000288335,0,-2.18172E-05,4.2536E-05
0.016,-0.0254575,0.000979134,0.01,0,-0.01,-0.15,0,-0.00727691,-0.148378,0,-2.75653E-05,0.000719866,0.00024803,0.000257213,-0.00025035,0,-2.15229E-05,3.7985E-05
0.015,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.0071638,-0.148488,0,-2.50004E-05,0.000719695,0.000231812,0.000237872,-0.000216197,2.56486E-06,-1.62181E-05,3.4153E-05
0.015,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00705916,-0.14859,0,-2.50004E-05,0.000719695,0.000214463,0.000220097,-0.000185704,0,-1.73487E-05,3.0493E-05
0.015,-0.0254575,0.000979134,0,-0.01,-0.01,-0.15,0,-0.00696238,-0.148835,0,-2.50004E-05,0.000719695,0.000172928,0.000203655,-0.000160481,0,-4.15351E-05,2.5223E-05
0.015,-0.0254575,0.00195827,0,-0.01,-0.01,-0.15,0,-0.00730511,-0.149061,0,-2.50004E-05,-0.000259439,0.000134509,-0.000717255,-0.000139929,0,-3.84189E-05,2.0552E-05
0.016,-0.0254575,0.00195827,0,-0.01,-0.01,-0.15,0,-0.00764327,-0.149284,0,-2.50004E-05,-0.000259439,9.6608E-05,-0.000659807,-0.000123688,0,-3.79011E-05,1.6241E-05
0.015,-0.0264366,0.00195827,0,-0.01,-0.01,-0.15,0,-0.00793454,-0.149909,0,0.000954129,-0.000259439,0.000969613,-0.000610325,-4.13679E-05,0.000979129,0.000873005,8.23201E-05
0.016,-0.0264366,0.00195827,0,-0.01,-0.01,-0.15,0,-0.00822193,-0.150525,0,0.000954129,-0.000259439,0.000864901,-0.000561503,2.72466E-05,0,-0.000104712,6.86145E-05
0.016,-0.0264366,0.00195827,0,-0.01,-0.01,-0.15,0,-0.00848633,-0.151092,0,0.000954129,-0.000259439,0.000768567,-0.000516586,8.3737E-05,0,-9.63341E-05,5.64904E-05
0.015,-0.0264366,0.00195827,0,-0.01,-0.01,-0.15,0,-0.00871438,-0.151581,0,0.000954129,-0.000259439,0.000685476,-0.000477845,0.000129951,0,-8.30907E-05,4.6214E-05
0.015,-0.0264366,0.00195827,0,-0.01,-0.01,-0.15,0,-0.00892532,-0.152034,0,0.000954129,-0.000259439,0.000608623,-0.000442009,0.000167073,0,-7.68527E-05,3.7122E-05
0.015,-0.0264366,0.00195827,0,-0.01,-0.01,-0.15,0,-0.00912044,-0.152452,0,0.000954129,-0.000259439,0.000537528,-0.000408861,0.000196167,0,-7.10953E-05,2.9094E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00930093,-0.152257,0,-2.50004E-05,-0.000259439,-0.000408452,-0.0003782,0.000150458,-0.000979129,-0.00094598,4.5709E-05
0.016,-0.0254575,0.00195827,0.01,0,-0.01,-0.15,0,-0.0093191,-0.152066,0,-2.24374E-05,-0.00025961,-0.000373345,-0.000375271,0.000110589,2.563E-06,3.51071E-05,3.9869E-05
0.015,-0.0254575,0.000979134,0.01,0,-0.01,-0.15,0,-0.00890248,-0.151901,0,-2.24374E-05,0.000719524,-0.000345314,0.000533093,7.56158E-05,0,2.80309E-05,3.49732E-05
0.015,-0.0254575,0.000979134,0.01,0,-0.01,-0.15,0,-0.00851706,-0.151747,0,-2.50004E-05,0.000719695,-0.000321781,0.000467768,4.48589E-05,-2.563E-06,2.35327E-05,3.07569E-05
0.015,-0.0254575,0.000979134,0.01,0,-0.01,-0.15,0,-0.00816054,-0.151605,0,-2.50004E-05,0.000719695,-0.000297615,0.000407203,1.80794E-05,0,2.4166E-05,2.67795E-05
0.015,-0.0254575,0.000979134,0.01,0,-0.01,-0.15,0,-0.00783077,-0.151473,0,-2.50004E-05,0.000719695,-0.000275262,0.000351179,-5.1336E-06,0,2.23536E-05,2.3213E-05
0.016,-0.0254575,0.00195827,0.01,0,-0.01,-0.15,0,-0.00796646,-0.151343,0,-2.50004E-05,-0.000259439,-0.000253204,-0.000604903,-2.50465E-05,0,2.20574E-05,1.99129E-05
0.015,-0.0254575,0.00195827,0.01,0,-0.01,-0.15,0,-0.00808341,-0.15123,0,-2.75653E-05,-0.000259268,-0.000236576,-0.000584897,-4.23024E-05,-2.56486E-06,1.66278E-05,1.72559E-05
0.015,-0.0254575,0.00195827,0.01,0,-0.01,-0.15,0,-0.00819159,-0.151126,0,-2.75653E-05,-0.000259268,-0.000218801,-0.000566517,-5.69946E-05,0,1.77752E-05,1.46922E-05
0.015,-0.0254575,0.00195827,0.01,0,-0.01,-0.15,0,-0.00829165,-0.151029,0,-2.75653E-05,-0.000259268,-0.000202358,-0.000549516,-6.94008E-05,0,1.64434E-05,1.24062E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00855038,-0.150933,0,-2.75653E-05,-0.000259268,-0.000186134,-0.000505558,-7.96942E-05,0,1.62236E-05,1.02934E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00877354,-0.150851,0,-2.75653E-05,-0.000259268,-0.00017214,-0.000467644,-8.81908E-05,0,1.39941E-05,8.4966E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00897996,-0.150775,0,-2.75653E-05,-0.000259268,-0.000159197,-0.000432574,-9.50947E-05,0,1.29435E-05,6.90390000000001E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00917089,-0.150704,0,-2.75653E-05,-0.000259268,-0.000147225,-0.000400134,-0.00010059,0,1.19712E-05,5.49529999999998E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00934751,-0.150639,0,-2.75653E-05,-0.000259268,-0.00013615,-0.000370126,-0.000104841,0,1.10753E-05,4.25100000000001E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00951088,-0.150579,0,-2.75653E-05,-0.000259268,-0.000125905,-0.00034237,-0.000107998,0,1.02445E-05,3.157E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.009662,-0.150523,0,-2.75653E-05,-0.000259268,-0.00011643,-0.000316695,-0.000110196,0,9.47528E-06,2.19800000000001E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00980187,-0.150473,0,-2.50004E-05,-0.000259439,-0.000105286,-0.000293098,-0.00011137,2.56486E-06,1.11442E-05,1.17399999999999E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00993125,-0.150426,0,-2.50004E-05,-0.000259439,-9.73549E-05,-0.000271119,-0.00011184,0,7.93114E-06,4.70000000000001E-07
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0100589,-0.15038,0,-2.50004E-05,-0.000259439,-8.95318E-05,-0.000249432,-0.000111662,0,7.82311E-06,1.77999999999997E-07
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.010169,-0.15034,0,-2.50004E-05,-0.000259439,-8.27834E-05,-0.000230728,-0.000110964,0,6.74836E-06,6.97999999999999E-07
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0102709,-0.150303,0,-2.50004E-05,-0.000259439,-7.65417E-05,-0.000213426,-0.000109819,0,6.24172E-06,1.14499999999999E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.010365,-0.150268,0,-2.75653E-05,-0.000259268,-7.31461E-05,-0.000197259,-0.000108479,-2.56486E-06,3.3956E-06,1.34000000000001E-06
0.015,-0.0254575,0.000979134,0.01,0,-0.01,-0.15,0,-0.00986983,-0.150236,0,-2.75653E-05,0.000719866,-6.76252E-05,0.000697749,-0.000106793,0,5.52088E-06,1.686E-06
0.015,-0.0254575,0.000979134,0.01,0,-0.01,-0.15,0,-0.00941181,-0.150206,0,-2.75653E-05,0.000719866,-6.25215E-05,0.000619932,-0.000104818,0,5.10365E-06,1.97499999999999E-06
0.016,-0.0254575,0.000979134,0.01,0,-0.01,-0.15,0,-0.0089599,-0.150176,0,-2.75653E-05,0.000719866,-5.7485E-05,0.000543153,-0.000102578,0,5.03659E-06,2.24000000000001E-06
0.015,-0.0264366,0.000979134,0.01,0,-0.01,-0.15,0,-0.00857013,-0.150583,0,0.000951564,0.000719866,0.000852557,0.000476931,-3.04497E-05,0.000979129,0.000910042,7.21283E-05
0.016,-0.0264366,0.000979134,0,0,-0.01,-0.15,0,-0.00834556,-0.150984,0,0.000951564,0.000719866,0.00078439,0.000438776,3.14822E-05,0,-6.81672E-05,6.19319E-05
0.016,-0.0264366,0.000979134,0,0,-0.01,-0.15,0,-0.00813899,-0.151354,0,0.000954129,0.000719695,0.000724051,0.000403541,8.45166E-05,2.56486E-06,-6.03385E-05,5.30344E-05
0.016,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00794895,-0.151234,0,-2.50004E-05,0.000719695,-0.000234637,0.000371257,6.01309E-05,-0.000979129,-0.000958689,2.43857E-05
0.015,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00778505,-0.15113,0,-2.50004E-05,0.000719695,-0.000217007,0.000343412,3.87781E-05,0,1.76299E-05,2.13528E-05
0.016,-0.0244783,0.00195827,-0.01,0,-0.01,-0.15,0,-0.00824439,-0.150567,0,-0.00100413,-0.000259439,-0.00110041,-0.000557687,-4.90857E-05,-0.000979133,-0.000883406,8.78638E-05
0.015,-0.0244783,0.00195827,-0.01,0,-0.01,-0.15,0,-0.00864058,-0.150081,0,-0.00100413,-0.000259439,-0.00101785,-0.000490381,-0.000124549,0,8.25599E-05,7.54633E-05
0.015,-0.0244783,0.00195827,-0.01,0,-0.01,-0.15,0,-0.00900706,-0.149631,0,-0.00100413,-0.000259439,-0.000941485,-0.000428123,-0.000188936,0,7.63685E-05,6.4387E-05
0.016,-0.0244783,0.00195827,0,0,-0.01,-0.15,0,-0.00920865,-0.149188,0,-0.00100413,-0.000259439,-0.000866136,-0.000393876,-0.00024308,0,7.53496E-05,5.4144E-05
