dt,acc_x,acc_y,gyr_x,gyr_y,r_imu,p_imu,y_imu,r_cal,p_cal,y_cal,ax_n_imu,ay_n_imu,ax_n_cal,ay_n_cal,dax_n_imu,dax_n_cal
0.016,-0.0244783,-0.0029374,-0.01,0.01,0.02,-0.14,0,0.0155055,-0.144208,0,0.000697093,-0.000459913,-1.76802e-05,0.000303542,0,3.1108e-05
0.015,-0.0244783,-0.0029374,-0.01,0.01,0.02,-0.14,0,0.0154892,-0.14405,0,0.000697093,-0.000459913,9.14931e-06,0.000306325,0,2.68295e-05
0.016,-0.0244783,-0.0029374,-0.01,0.01,0.02,-0.14,0,0.015473,-0.143894,0,0.000697093,-0.000459913,3.56194e-05,0.000309069,0,2.64701e-05
0.015,-0.0244783,-0.0029374,-0.01,-0,0.01,-0.14,0,0.0154591,-0.14391,0,0.000697093,0.00123874,3.29725e-05,0.000311438,0,-2.64682e-06
0.015,-0.0244783,-0.0029374,-0.01,-0,0.01,-0.14,0,0.0154462,-0.143924,0,0.000697093,0.00123874,3.0525e-05,0.000313627,0,-2.44752e-06
0.016,-0.0234992,-0.0029374,-0.01,-0,0.01,-0.14,0,0.0154334,-0.143477,0,-0.000282038,0.00123874,-0.000872694,0.000315788,-0.000979131,-0.000903219
0.016,-0.0234992,-0.0029374,-0.01,-0,0.01,-0.14,0,0.0154219,-0.143067,0,-0.000279648,0.00123892,-0.000800598,0.000318015,2.38977e-06,7.20955e-05
0.016,-0.0244783,-0.0029374,-0.01,-0,0.01,-0.14,0,0.0154112,-0.143151,0,0.000699483,0.00123892,0.000164276,0.000319822,0.000979131,0.000964874
0.015,-0.0244783,-0.0029374,-0.01,-0,0.01,-0.14,0,0.0154021,-0.143223,0,0.000699483,0.00123892,0.000151983,0.00032138,0,-1.22935e-05
0.015,-0.0244783,-0.0029374,-0.01,-0,0.01,-0.14,0,0.0153936,-0.14329,0,0.000699483,0.00123892,0.000140609,0.000322821,0,-1.13733e-05
0.016,-0.0244783,-0.0029374,0,-0,0.01,-0.14,0,0.0155451,-0.143355,0,0.000697093,0.00123874,0.000127133,0.000296826,-2.38977e-06,-1.34762e-05
0.015,-0.0244783,-0.0029374,0,-0,0.01,-0.14,0,0.0156757,-0.143411,0,0.000697093,0.00123874,0.000117624,0.000274632,0,-9.5088e-06
0.016,-0.0244783,-0.0029374,0,-0,0.01,-0.14,0,0.0158046,-0.143467,0,0.000697093,0.00123874,0.000108244,0.000252733,0,-9.38028e-06
0.015,-0.0234992,-0.0029374,0,-0,0.01,-0.14,0,0.0159158,-0.143082,0,-0.000282038,0.00123874,-0.000805549,0.000233846,-0.000979131,-0.000913793
0.016,-0.0244783,-0.0029374,0,-0,0.01,-0.14,0,0.0160255,-0.143163,0,0.000697093,0.00123874,0.000159724,0.000215211,0.000979131,0.000965273
0.015,-0.0244783,-0.0029374,0,-0,0.01,-0.14,0,0.0161202,-0.143234,0,0.000697093,0.00123874,0.000147769,0.000199138,0,-1.19545e-05
0.015,-0.0244783,-0.0029374,0,-0,0.01,-0.14,0,0.0162077,-0.143299,0,0.000697093,0.00123874,0.000136711,0.00018427,0,-1.10585e-05
0.015,-0.0244783,-0.0029374,0,-0,0.01,-0.14,0,0.0162887,-0.143359,0,0.000697093,0.00123874,0.000126481,0.000170517,0,-1.02296e-05
0.015,-0.0244783,-0.0029374,-0.01,-0,0.01,-0.14,0,0.0162135,-0.143415,0,0.000697093,0.00123874,0.000117021,0.000183276,0,-9.46037e-06
0.015,-0.0244783,-0.0029374,-0.01,-0,0.01,-0.14,0,0.0161441,-0.143466,0,0.000697093,0.00123874,0.000108266,0.000195077,0,-8.75443e-06
0.016,-0.0244783,-0.0029374,-0.01,-0,0.01,-0.14,0,0.0160755,-0.143517,0,0.000697093,0.00123874,9.96329e-05,0.000206722,0,-8.63336e-06
0.015,-0.0244783,-0.0029374,0,-0,0.01,-0.14,0,0.0161664,-0.143561,0,0.000697093,0.00123874,9.21842e-05,0.000191286,0,-7.44872e-06
0.016,-0.0244783,-0.0029374,0,-0,0.01,-0.14,0,0.0162561,-0.143604,0,0.000697093,0.00123874,8.4836e-05,0.000176055,0,-7.34814e-06
0.015,-0.0244783,-0.0029374,0,-0,0.01,-0.14,0,0.0163334,-0.143642,0,0.000697093,0.00123874,7.84975e-05,0.000162919,0,-6.33858e-06
0.016,-0.0244783,-0.0029374,0,-0,0.01,-0.14,0,0.0164097,-0.143678,0,0.000697093,0.00123874,7.22427e-05,0.000149958,0,-6.25476e-06
0.016,-0.0244783,-0.0029374,0,-0,0.01,-0.14,0,0.0164799,-0.143712,0,0.000697093,0.00123874,6.6489e-05,0.000138033,0,-5.75371e-06
0.015,-0.0244783,-0.0029374,0,-0,0.01,-0.14,0,0.0165404,-0.143742,0,0.000697093,0.00123874,6.1525e-05,0.000127749,0,-4.96395e-06
0.016,-0.0244783,-0.0029374,0,-0,0.01,-0.14,0,0.0166002,-0.14377,0,0.000697093,0.00123874,5.663e-05,0.000117601,0,-4.89503e-06
0.015,-0.0234992,-0.0029374,0,-0,0.01,-0.14,0,0.0166517,-0.143363,0,-0.000282038,0.00123874,-0.000853293,0.000108849,-0.000979131,-0.000909923
0.015,-0.0234992,-0.0029374,0,-0,0.01,-0.14,0,0.0166994,-0.142986,0,-0.000282038,0.00123874,-0.000789268,0.000100752,0,6.40247e-05
0.016,-0.0234992,-0.0029374,0,-0,0.01,-0.14,0,0.0167464,-0.142614,0,-0.000282038,0.00123874,-0.000726104,9.27644e-05,0,6.31642e-05
0.016,-0.0244783,-0.0029374,0,-0,0.01,-0.14,0,0.0167896,-0.142733,0,0.000697093,0.00123874,0.000232808,8.54153e-05,0.000979131,0.000958912
0.015,-0.0244783,-0.0029374,0,0.01,0.01,-0.14,0,0.016827,-0.142686,0,0.000697093,0.00123874,0.000240851,7.90763e-05,0,8.0429e-06
0.015,-0.0244783,-0.0029374,0,0.01,0.01,-0.14,0,0.0168615,-0.142642,0,0.000697093,0.00123874,0.000248294,7.32131e-05,0,7.44313e-06
0.016,-0.0244783,-0.0029374,0,0.01,0.01,-0.14,0,0.0168955,-0.142599,0,0.000697093,0.00123874,0.000255633,6.74278e-05,0,7.33882e-06
0.015,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0169249,-0.142562,0,0.000697093,-0.000459913,0.000261964,6.2438e-05,0,6.33113e-06
0.016,-0.0234992,-0.0029374,0,0.01,0.02,-0.14,0,0.0169539,-0.142064,0,-0.000282038,-0.000459913,-0.000632586,5.75143e-05,-0.000979131,-0.00089455
0.015,-0.0234992,-0.0029374,0,0.01,0.02,-0.14,0,0.0169789,-0.141634,0,-0.000282038,-0.000459913,-0.000559645,5.32675e-05,0,7.29412e-05
0.016,-0.0234992,-0.0029374,0,0.01,0.02,-0.14,0,0.0170036,-0.141211,0,-0.000282038,-0.000459913,-0.00048767,4.90772e-05,0,7.19745e-05
0.016,-0.0234992,-0.0029374,0,0.01,0.02,-0.14,0,0.0170263,-0.140821,0,-0.000282038,-0.000459913,-0.000421455,4.52222e-05,0,6.62152e-05
0.015,-0.0234992,-0.0029374,0,0.01,0.02,-0.14,0,0.0170458,-0.140485,0,-0.000282038,-0.000459913,-0.000364345,4.18972e-05,0,5.71106e-05
0.015,-0.0244783,-0.0029374,0.01,-0,0.02,-0.14,0,0.0172139,-0.140756,0,0.000697093,-0.000459913,0.000568701,1.33414e-05,0.000979131,0.000933046
0.015,-0.0244783,-0.0029374,0.01,-0,0.02,-0.14,0,0.0173694,-0.141007,0,0.000697093,-0.000459913,0.000526074,-1.30725e-05,0,-4.26266e-05
0.016,-0.0244783,-0.0029374,0.01,-0,0.02,-0.14,0,0.0175229,-0.141254,0,0.000697093,-0.000459913,0.000484014,-3.91342e-05,0,-4.20604e-05
0.015,-0.0244783,-0.0029374,0.01,-0,0.02,-0.14,0,0.0176552,-0.141468,0,0.000697093,-0.000459913,0.000447737,-6.16123e-05,0,-3.62769e-05
0.016,-0.0244783,-0.0029374,0.01,-0,0.02,-0.14,0,0.0177858,-0.141679,0,0.000697093,-0.000459913,0.000411944,-8.37904e-05,0,-3.57926e-05
0.015,-0.0234992,-0.0029374,0.01,-0,0.02,-0.14,0,0.0178984,-0.141428,0,-0.000282038,-0.000459913,-0.000524623,-0.000102919,-0.000979131,-0.000936568
0.015,-0.0244783,-0.0029374,0.01,-0,0.02,-0.14,0,0.0180025,-0.141629,0,0.000697093,-0.000459913,0.000420446,-0.000120613,0.000979131,0.000945069
0.016,-0.0244783,-0.0029374,0.01,-0.01,0.02,-0.14,0,0.0181053,-0.141986,0,0.000697093,-0.000459913,0.000359656,-0.000138071,0,-6.07893e-05
0.015,-0.0244783,-0.0029374,0,-0.01,0.02,-0.14,0,0.018044,-0.142295,0,0.000697093,-0.000459913,0.000307223,-0.000127649,0,-5.24335e-05
0.015,-0.0244783,-0.0029374,0,-0.01,0.02,-0.14,0,0.0179872,-0.142581,0,0.000697093,-0.000459913,0.000258725,-0.000118009,0,-4.84977e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0179312,-0.142702,0,0.000697093,-0.000459913,0.000238055,-0.000108497,0,-2.06698e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0178798,-0.142815,0,0.000699483,-0.000459572,0.000221277,-9.94632e-05,2.38977e-06,-1.67787e-05
0.015,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0182677,-0.142912,0,0.000697091,0.00051922,0.000202449,0.000813482,-2.39164e-06,-1.88276e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0181941,-0.143001,0,0.000697093,-0.000459913,0.000187289,-0.00015316,1.86265e-09,-1.51601e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0181216,-0.143089,0,0.000697093,-0.000459913,0.000172334,-0.000140836,0,-1.49552e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0180548,-0.14317,0,0.000697093,-0.000459913,0.000158569,-0.000129497,0,-1.37649e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0179973,-0.14324,0,0.000697093,-0.000459913,0.000146702,-0.000119718,0,-1.18669e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.017944,-0.143305,0,0.000697093,-0.000459913,0.000135724,-0.000110671,0,-1.09784e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0178915,-0.143369,0,0.000697093,-0.000459913,0.000124888,-0.000101746,0,-1.0835e-05
0.015,-0.0244783,-0.00195827,0,-0,0.02,-0.14,0,0.0174138,-0.143424,0,0.000697093,-0.00143905,0.000115542,-0.000999748,0,-9.34675e-06
0.016,-0.0244783,-0.00195827,0,-0,0.02,-0.14,0,0.0169426,-0.143478,0,0.000697093,-0.00143905,0.000106327,-0.000919699,0,-9.21451e-06
0.015,-0.0244783,-0.00195827,0,-0,0.02,-0.14,0,0.0165361,-0.143525,0,0.000697093,-0.00143905,9.83775e-05,-0.000850656,0,-7.94977e-06
0.016,-0.0244783,-0.00195827,0,-0,0.02,-0.14,0,0.0161351,-0.143571,0,0.000697093,-0.00143905,9.05301e-05,-0.000782533,0,-7.84732e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0162273,-0.143613,0,0.000697093,-0.000459913,8.33161e-05,0.000180945,0,-7.21402e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0163068,-0.14365,0,0.000697093,-0.000459913,7.7093e-05,0.000167442,0,-6.2231e-06
0.015,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0163803,-0.143534,0,0.000697093,-0.000459913,9.68128e-05,0.000154951,0,1.97198e-05
0.016,-0.0254575,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0162928,-0.14404,0,0.00167622,-0.000459913,0.000989903,0.000169806,0.000979131,0.00089309
0.015,-0.0244783,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0162174,-0.144045,0,0.000697093,-0.000459913,9.9875e-06,0.000182618,-0.000979131,-0.000979915
0.015,-0.0244783,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0161476,-0.144049,0,0.000697093,-0.000459913,9.26107e-06,0.000194469,0,-7.26432e-07
0.016,-0.0244783,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0160788,-0.144053,0,0.000697093,-0.000459913,8.54582e-06,0.000206163,0,-7.15256e-07
0.015,-0.0244783,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0160194,-0.144057,0,0.000697093,-0.000459913,7.93301e-06,0.000216248,0,-6.1281e-07
0.016,-0.0244783,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0159609,-0.144061,0,0.000697093,-0.000459913,7.32206e-06,0.000226199,0,-6.10948e-07
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.016067,-0.144064,0,0.000697093,-0.000459913,6.76326e-06,0.000208176,0,-5.58794e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0161585,-0.144067,0,0.000697093,-0.000459913,6.2827e-06,0.000192631,0,-4.80562e-07
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0162488,-0.14407,0,0.000697093,-0.000459913,5.804e-06,0.000177294,0,-4.787e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0163266,-0.144072,0,0.000697093,-0.000459913,5.39422e-06,0.000164064,0,-4.09782e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0163987,-0.144074,0,0.000697093,-0.000459913,5.01424e-06,0.000151827,0,-3.7998e-07
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0164698,-0.144076,0,0.000697093,-0.000459913,4.63985e-06,0.000139754,0,-3.74392e-07
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0165352,-0.144078,0,0.000697093,-0.000459913,4.2934e-06,0.000128645,0,-3.46452e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0165916,-0.14408,0,0.000697093,-0.000459913,3.9991e-06,0.000119065,0,-2.94298e-07
0.015,-0.0254575,-0.0029374,0,-0,0.02,-0.14,0,0.0166437,-0.144514,0,0.00167622,-0.000459913,0.000909422,0.000110203,0.000979131,0.000905422
0.016,-0.0254575,-0.0029374,0,-0,0.02,-0.14,0,0.0166952,-0.144942,0,0.00167622,-0.000459913,0.000836691,0.00010146,0,-7.27307e-05
0.016,-0.0254575,-0.0029374,0,-0,0.02,-0.14,0,0.0167425,-0.145336,0,0.00167622,-0.000459913,0.000769785,9.34158e-05,0,-6.69062e-05
0.015,-0.0254575,-0.0029374,0,-0,0.02,-0.14,0,0.0167834,-0.145676,0,0.00167622,-0.000459913,0.000712082,8.64784e-05,0,-5.77029e-05
0.015,-0.0254575,-0.0029374,0,-0,0.02,-0.14,0,0.0168212,-0.14599,0,0.00167622,-0.000459913,0.000658698,8.00611e-05,0,-5.33834e-05
0.016,-0.0254575,-0.0029374,0,-0,0.02,-0.14,0,0.0168584,-0.1463,0,0.00167622,-0.000459913,0.000606028,7.37298e-05,0,-5.267e-05
0.016,-0.0254575,-0.0029374,0,-0,0.02,-0.14,0,0.0168927,-0.146585,0,0.00167622,-0.000459913,0.000557574,6.79051e-05,0,-4.84549e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0169223,-0.146399,0,0.000697093,-0.000459913,-0.000389917,6.2881e-05,-0.000979131,-0.00094749
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0169497,-0.146227,0,0.000697093,-0.000459913,-0.000360651,5.82337e-05,0,2.92659e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0169767,-0.146057,0,0.000697093,-0.000459913,-0.000331772,5.36484e-05,0,2.88785e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170015,-0.145901,0,0.000697093,-0.000459913,-0.000305204,4.94302e-05,0,2.65688e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170229,-0.145766,0,0.000697093,-0.000459913,-0.000282291,4.57917e-05,0,2.29124e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170441,-0.145633,0,0.000697093,-0.000459913,-0.000259681,4.22013e-05,0,2.26106e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170623,-0.145518,0,0.000697093,-0.000459913,-0.000240181,3.91046e-05,0,1.95e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170803,-0.145404,0,0.000697093,-0.000459913,-0.00022094,3.60494e-05,0,1.92411e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170958,-0.145307,0,0.000697093,-0.000459913,-0.000204349,3.34142e-05,0,1.65906e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171111,-0.14521,0,0.000697093,-0.000459913,-0.000187974,3.08144e-05,0,1.63745e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171242,-0.145126,0,0.0006947,-0.000460255,-0.000176148,2.83013e-05,-2.3935e-06,1.18259e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171364,-0.145049,0,0.000697093,-0.000459913,-0.000160618,2.65173e-05,2.3935e-06,1.55307e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171484,-0.144974,0,0.000697093,-0.000459913,-0.000147743,2.44691e-05,0,1.28746e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171592,-0.144908,0,0.000697093,-0.000459913,-0.000136632,2.26379e-05,0,1.11107e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171699,-0.144844,0,0.000697093,-0.000459913,-0.000125667,2.08309e-05,0,1.09654e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171796,-0.144784,0,0.000697093,-0.000459913,-0.000115579,1.91685e-05,0,1.00881e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171886,-0.14473,0,0.000697093,-0.000459913,-0.000106301,1.7639e-05,0,9.27784e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171964,-0.144682,0,0.000697093,-0.000459913,-9.82974e-05,1.63205e-05,0,8.00379e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172036,-0.144639,0,0.000697093,-0.000459913,-9.08952e-05,1.50998e-05,0,7.40215e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172102,-0.144599,0,0.000697093,-0.000459913,-8.40463e-05,1.39715e-05,0,6.84895e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172164,-0.144561,0,0.000697093,-0.000459913,-7.77077e-05,1.2927e-05,0,6.33858e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172225,-0.144524,0,0.000697093,-0.000459913,-7.14567e-05,1.18967e-05,0,6.25104e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.017228,-0.144491,0,0.000697093,-0.000459913,-6.57048e-05,1.09493e-05,0,5.75185e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172328,-0.144461,0,0.000697093,-0.000459913,-6.07446e-05,1.01321e-05,0,4.96022e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172376,-0.144433,0,0.000697093,-0.000459913,-5.58496e-05,9.32533e-06,0,4.89503e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172417,-0.144408,0,0.000697093,-0.000459913,-5.16307e-05,8.6301e-06,0,4.21889e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172457,-0.144383,0,0.000697093,-0.000459913,-4.74658e-05,7.94372e-06,0,4.16487e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172492,-0.144362,0,0.000697093,-0.000459913,-4.38746e-05,7.35163e-06,0,3.59118e-06
0.016,-0.0244783,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0170927,-0.144341,0,0.000697093,-0.000459913,-4.033e-05,3.39458e-05,0,3.54461e-06
0.016,-0.0254575,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0169486,-0.144783,0,0.00167622,-0.000459913,0.000863729,5.84126e-05,0.000979131,0.000904059
0.015,-0.0254575,-0.0029374,0,-0,0.02,-0.14,0,0.0169744,-0.145164,0,0.00167622,-0.000459913,0.000798983,5.40353e-05,0,-6.47455e-05
0.016,-0.0254575,-0.0029374,0,-0,0.02,-0.14,0,0.0169998,-0.14554,0,0.00167622,-0.000459913,0.000735102,4.97166e-05,0,-6.38813e-05
0.016,-0.0254575,-0.0029374,0,-0,0.02,-0.14,0,0.0170228,-0.145886,0,0.00167622,-0.000459913,0.000676323,4.58127e-05,0,-5.87795e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170426,-0.145753,0,0.000697093,-0.000459913,-0.000280073,4.2445e-05,-0.000979131,-0.000956396
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170622,-0.145621,0,0.000697093,-0.000459913,-0.000257641,3.91228e-05,0,2.24318e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.017079,-0.145507,0,0.000697093,-0.000459913,-0.000238296,3.62571e-05,0,1.93454e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170957,-0.145394,0,0.000697093,-0.000459913,-0.000219207,3.34296e-05,0,1.90884e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.01711,-0.145297,0,0.000697093,-0.000459913,-0.000202743,3.09907e-05,0,1.64639e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171242,-0.145202,0,0.000697093,-0.000459913,-0.000186499,2.85846e-05,0,1.62441e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171364,-0.145119,0,0.000697093,-0.000459913,-0.000172488,2.65092e-05,0,1.40108e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171485,-0.145038,0,0.000697093,-0.000459913,-0.000158662,2.44614e-05,0,1.38264e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171589,-0.144968,0,0.000697093,-0.000459913,-0.000146739,2.26954e-05,0,1.19228e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171685,-0.144903,0,0.000697093,-0.000459913,-0.00013571,2.10616e-05,0,1.10287e-05
0.016,-0.0244783,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0170184,-0.144839,0,0.000697093,-0.000459913,-0.00012482,4.65594e-05,0,1.08909e-05
0.015,-0.0244783,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0168889,-0.144783,0,0.000697093,-0.000459913,-0.000115426,6.85507e-05,0,9.39332e-06
0.015,-0.0244783,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0167692,-0.144732,0,0.000697093,-0.000459913,-0.000106739,8.88924e-05,0,8.68738e-06
0.016,-0.0244783,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0166506,-0.144682,0,0.000697093,-0.000459913,-9.81744e-05,0.000109032,0,8.56444e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0167015,-0.144635,0,0.000697093,-0.000459913,-9.02954e-05,0.000100383,0,7.87899e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0167485,-0.144594,0,0.000699483,-0.000459572,-8.07755e-05,9.26873e-05,2.38977e-06,9.51998e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0167891,-0.144558,0,0.000699483,-0.000459572,-7.46939e-05,8.58037e-05,0,6.08154e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0168265,-0.144525,0,0.000699483,-0.000459572,-6.90632e-05,7.94367e-05,0,5.63078e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0168612,-0.144494,0,0.000699483,-0.000459572,-6.38608e-05,7.3547e-05,0,5.20237e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0168933,-0.144466,0,0.000699483,-0.000459572,-5.90459e-05,6.80992e-05,0,4.81494e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0169249,-0.144438,0,0.000699483,-0.000459572,-5.4298e-05,6.27239e-05,0,4.74788e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0169522,-0.144414,0,0.000699483,-0.000459572,-5.02001e-05,5.80873e-05,0,4.09782e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0169792,-0.14439,0,0.000699483,-0.000459572,-4.61619e-05,5.35129e-05,0,4.03821e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170024,-0.144369,0,0.000699483,-0.000459572,-4.26732e-05,4.95675e-05,0,3.48873e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170253,-0.144349,0,0.000699483,-0.000459572,-3.92329e-05,4.56749e-05,0,3.44031e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170451,-0.144332,0,0.000699483,-0.000459572,-3.62676e-05,4.23172e-05,0,2.96533e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170646,-0.144315,0,0.000699483,-0.000459572,-3.33413e-05,3.90047e-05,0,2.92622e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170825,-0.144299,0,0.000699483,-0.000459572,-3.0648e-05,3.59563e-05,0,2.69338e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.017098,-0.144285,0,0.000699483,-0.000459572,-2.83252e-05,3.33278e-05,0,2.32272e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171133,-0.144272,0,0.000699483,-0.000459572,-2.60323e-05,3.07339e-05,0,2.29292e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171265,-0.14426,0,0.000699483,-0.000459572,-2.40598e-05,2.84966e-05,0,1.97254e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171386,-0.144249,0,0.000699483,-0.000459572,-2.22288e-05,2.64277e-05,0,1.83098e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171499,-0.144239,0,0.000699483,-0.000459572,-2.05375e-05,2.45136e-05,0,1.69128e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.017161,-0.144229,0,0.000699483,-0.000459572,-1.88705e-05,2.26253e-05,0,1.66707e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171705,-0.14422,0,0.000697093,-0.000459913,-1.97086e-05,2.07254e-05,-2.38977e-06,-8.3819e-07
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171798,-0.14421,0,0.000697093,-0.000459913,-1.81086e-05,1.91398e-05,0,1.60001e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171879,-0.144202,0,0.000697093,-0.000459913,-1.67247e-05,1.77724e-05,0,1.38395e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171958,-0.144194,0,0.000697093,-0.000459913,-1.53594e-05,1.64227e-05,0,1.36532e-06
