dt,roll_imu,pitch_imu,yaw_imu,roll_cal,pitch_cal,yaw_cal,axb,ayb,axn_imu,ayn_imu,axn,ayn
0.015,8.48,-0.76,0,3.23782,-1.07644,0,-0.184077,-0.552232,0.0549126,-0.893346,0.00036025,-1.19805E-05
0.016,8.48,-0.76,0,3.23781,-1.07661,0,-0.184077,-0.552232,0.0549126,-0.893346,0.000331655,-1.0252E-05
0.015,8.48,-0.76,0,3.23781,-1.07675,0,-0.184077,-0.552232,0.0549126,-0.893346,0.000307024,-8.70228E-06
0.015,8.48,-0.76,0,3.2378,-1.07688,0,-0.184077,-0.552232,0.0549126,-0.893346,0.00028424,-7.33137E-06
0.015,8.48,-0.76,0,3.23777,-1.07699,0,-0.184077,-0.552232,0.0548998,-0.89349,0.000247613,-5.76973E-05
0.015,8.48,-0.76,0,3.23774,-1.07709,0,-0.184077,-0.552232,0.0548998,-0.89349,0.000230759,-5.32269E-05
0.016,8.48,-0.76,0,3.23772,-1.07719,0,-0.184077,-0.552232,0.0548998,-0.89349,0.000214055,-4.87566E-05
0.015,8.48,-0.76,0,3.23769,-1.07727,0,-0.184077,-0.552232,0.0548998,-0.89349,0.000199735,-4.48227E-05
0.015,8.48,-0.76,0,3.23767,-1.07735,0,-0.184077,-0.552232,0.0548998,-0.89349,0.000186399,-4.12464E-05
0.016,8.48,-0.76,0,3.23765,-1.07743,0,-0.184077,-0.552232,0.0548998,-0.89349,0.000173286,-3.76105E-05
0.015,8.48,-0.76,0,3.23778,-1.07749,0,-0.184077,-0.552232,0.0548998,-0.89349,0.000161931,-6.02007E-05
0.015,8.48,-0.76,0,3.23791,-1.07755,0,-0.184077,-0.552232,0.0548998,-0.89349,0.000151515,-8.10623E-05
0.015,8.48,-0.76,0,3.23976,-1.07763,0,-0.184077,-0.556148,0.054905,-0.889472,0.000153556,0.00356829
0.016,8.48,-0.76,0,3.24159,-1.0777,0,-0.184077,-0.556148,0.054905,-0.889472,0.000141531,0.00325638
0.015,8.48,-0.76,0,3.24316,-1.07776,0,-0.184077,-0.556148,0.054905,-0.889472,0.00013116,0.00298727
0.015,8.48,-0.76,0,3.24462,-1.07781,0,-0.184077,-0.556148,0.054905,-0.889472,0.000121549,0.00273842
0.016,8.48,-0.76,0,3.24606,-1.07787,0,-0.184077,-0.556148,0.054905,-0.889472,0.000112101,0.00249279
0.016,8.48,-0.76,0,3.24739,-1.07792,0,-0.184077,-0.556148,0.054905,-0.889472,0.00010334,0.00226665
0.015,8.48,-0.76,0,3.24853,-1.07781,0,-0.184077,-0.556148,0.054905,-0.889472,0.000121415,0.00207186
0.016,8.48,-0.76,0,3.24965,-1.07771,0,-0.184077,-0.556148,0.054905,-0.889472,0.000139236,0.00187969
0.015,8.48,-0.76,0,3.25063,-1.07761,0,-0.184077,-0.556148,0.054905,-0.889472,0.000156045,0.00171334
0.016,8.48,-0.76,0,3.25159,-1.07751,0,-0.184077,-0.556148,0.054905,-0.889472,0.0001726,0.00154912
0.016,8.48,-0.76,0,3.25247,-1.07758,0,-0.184077,-0.556148,0.054905,-0.889472,0.000160605,0.00139832
0.016,8.48,-0.76,0,3.25329,-1.07765,0,-0.184077,-0.556148,0.054905,-0.889472,0.000149563,0.00125921
0.015,8.48,-0.76,0,3.25399,-1.0777,0,-0.184077,-0.556148,0.054905,-0.889472,0.000140071,0.00113946
0.015,8.48,-0.76,0,3.25464,-1.07776,0,-0.184077,-0.556148,0.054905,-0.889472,0.000131205,0.00102872
0.016,8.48,-0.76,0,3.25528,-1.07781,0,-0.184077,-0.556148,0.054905,-0.889472,0.000122547,0.000919402
0.015,8.48,-0.76,0,3.25583,-1.07785,0,-0.184077,-0.556148,0.054905,-0.889472,0.000115007,0.000825167
0.015,8.48,-0.76,0,3.25634,-1.07789,0,-0.184077,-0.556148,0.054905,-0.889472,0.000108093,0.000737846
0.016,8.48,-0.76,0,3.25669,-1.07794,0,-0.184077,-0.556148,0.054905,-0.889472,9.97335E-05,0.000679612
0.015,8.48,-0.76,0,3.25698,-1.07798,0,-0.184077,-0.556148,0.054905,-0.889472,9.24617E-05,0.000629365
0.016,8.48,-0.76,0,3.25727,-1.07619,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00351724,0.000579715
0.016,8.48,-0.76,0,3.25754,-1.07454,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00323559,0.000534177
0.015,8.48,-0.76,0,3.25777,-1.07312,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00299272,0.000494897
0.016,8.48,-0.76,0,3.258,-1.07171,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00275306,0.000455976
0.015,8.48,-0.76,0,3.25819,-1.0705,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00254633,0.000422657
0.016,8.48,-0.76,0,3.25839,-1.06931,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00234237,0.000389576
0.015,8.48,-0.76,0,3.25855,-1.06828,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00216642,0.000361025
0.016,8.48,-0.76,0,3.25872,-1.06726,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00199287,0.000333071
0.015,8.48,-0.76,0,3.25886,-1.06638,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00184323,0.000308633
0.015,8.48,-0.76,0,3.25899,-1.06557,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00170475,0.000286222
0.016,8.48,-0.76,0,3.25912,-1.06477,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00156811,0.000264049
0.016,8.48,-0.76,0,3.2594,-1.06403,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00144243,0.000216424
0.015,8.48,-0.76,0,3.25964,-1.0634,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.001334,0.000175357
0.016,8.48,-0.76,0,3.25988,-1.06277,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00122704,0.000134766
0.015,8.48,-0.76,0,3.26008,-1.06223,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00113477,9.98378E-05
0.016,8.48,-0.76,0,3.26029,-1.0617,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00104375,6.52075E-05
0.015,8.48,-0.76,0,3.26046,-1.06124,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000965238,3.55244E-05
0.016,8.48,-0.76,0,3.26063,-1.06078,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000887722,6.19888E-06
0.015,8.48,-0.76,0,3.26078,-1.06039,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.00082089,-1.91927E-05
0.015,8.48,-0.76,0,3.26077,-1.06003,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000759155,-1.71065E-05
0.015,8.48,-0.76,0,3.26076,-1.0597,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000701934,-1.50204E-05
0.016,8.48,-0.76,0,3.26075,-1.05937,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000645578,-1.32322E-05
0.016,8.48,-0.76,0,3.26073,-1.05906,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000593647,-1.13845E-05
0.015,8.48,-0.76,0,3.26073,-1.0588,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000548899,-9.71556E-06
0.015,8.48,-0.76,0,3.26072,-1.05856,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000507519,-8.34465E-06
0.016,8.48,-0.76,0,3.26071,-1.05832,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000466615,-6.91414E-06
0.015,8.48,-0.76,0,3.2607,-1.05811,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000431418,-5.60284E-06
0.016,8.48,-0.76,0,3.26069,-1.05791,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000396669,-4.47035E-06
0.015,8.48,-0.76,0,3.26069,-1.05773,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000366658,-3.39746E-06
0.016,8.48,-0.76,0,3.26068,-1.05756,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000337094,-2.38419E-06
0.015,8.48,-0.76,0,3.26068,-1.05741,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000311598,-1.66893E-06
0.016,8.48,-0.76,0,3.26067,-1.05726,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000286385,-6.55651E-07
0.015,8.48,-0.76,0,3.26067,-1.05713,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000264689,5.96046E-08
0.015,8.48,-0.76,0,3.26066,-1.05687,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000219047,7.7486E-07
0.015,8.48,-0.76,0,3.26066,-1.05662,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000176847,1.37091E-06
0.016,8.48,-0.76,0,3.26066,-1.05638,0,-0.180161,-0.556148,0.0509888,-0.889472,-0.000135168,2.20537E-06
0.015,8.48,-0.76,0,3.26065,-1.05616,0,-0.180161,-0.556148,0.0509888,-0.889472,-9.92119E-05,2.74181E-06
0.015,8.48,-0.76,0,3.26065,-1.05597,0,-0.180161,-0.556148,0.0509888,-0.889472,-6.59674E-05,3.33786E-06
0.016,8.48,-0.76,0,3.26065,-1.05578,0,-0.180161,-0.556148,0.0509888,-0.889472,-3.32296E-05,3.69549E-06
0.015,8.48,-0.76,0,3.26064,-1.05561,0,-0.180161,-0.556148,0.0509888,-0.889472,-4.93228E-06,4.29153E-06
0.016,8.48,-0.76,0,3.26064,-1.05545,0,-0.180161,-0.556148,0.0509888,-0.889472,2.29925E-05,4.70877E-06
0.015,8.48,-0.76,0,3.26064,-1.05531,0,-0.180161,-0.556148,0.0509888,-0.889472,4.70728E-05,5.06639E-06
0.015,8.48,-0.76,0,3.26064,-1.05518,0,-0.180161,-0.556148,0.0509888,-0.889472,6.93053E-05,5.48363E-06
0.016,8.48,-0.76,0,3.26047,-1.05505,0,-0.180161,-0.556148,0.0509888,-0.889472,9.12845E-05,3.31998E-05
0.015,8.48,-0.76,0,3.26031,-1.05493,0,-0.180161,-0.556148,0.0509759,-0.889617,9.36091E-05,5.54323E-06
0.015,8.48,-0.76,0,3.26018,-1.05483,0,-0.180161,-0.556148,0.0509888,-0.889472,0.000129014,8.30293E-05
0.015,8.48,-0.76,0,3.26006,-1.05473,0,-0.180161,-0.556148,0.0509888,-0.889472,0.000145122,0.000103056
0.015,8.48,-0.76,0,3.25995,-1.05465,0,-0.180161,-0.556148,0.0509888,-0.889472,0.000160083,0.000121713
0.016,8.48,-0.76,0,3.25985,-1.05456,0,-0.180161,-0.556148,0.0509888,-0.889472,0.000174791,0.00014019
0.016,8.48,-0.76,0,3.25975,-1.05448,0,-0.180161,-0.556148,0.0509888,-0.889472,0.000188321,0.000156999
0.015,8.48,-0.76,0,3.25966,-1.05312,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.00251664,0.000171661
0.016,8.48,-0.76,0,3.25974,-1.05178,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.00228781,0.000158727
0.016,8.48,-0.76,0,3.25981,-1.05055,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.00207733,0.000146687
0.016,8.48,-0.76,0,3.25987,-1.04941,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.0018836,0.000135779
0.015,8.48,-0.76,0,3.25993,-1.04843,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.00171654,0.000126362
0.016,8.48,-0.76,0,3.25998,-1.04763,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.001579,0.000117004
0.016,8.48,-0.76,0,3.26003,-1.04689,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.00145242,0.00010854
0.015,8.48,-0.76,0,3.26008,-1.04625,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.00134325,0.000101089
0.015,8.48,-0.76,0,3.26027,-1.04565,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.00124228,6.86049E-05
0.016,8.48,-0.76,0,3.26045,-1.04507,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.00114264,3.67165E-05
0.016,8.48,-0.76,0,3.26063,-1.04453,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.00105095,7.21216E-06
0.015,8.48,-0.76,0,3.26078,-1.04407,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.000971913,-1.81794E-05
0.015,8.48,-0.76,0,3.26091,-1.04364,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.000898838,-4.19617E-05
0.016,8.48,-0.76,0,3.26105,-1.04322,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.000826657,-6.49095E-05
0.015,8.48,-0.76,0,3.26117,-1.04286,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.000764444,-8.49366E-05
0.016,8.48,-0.76,0,3.26128,-1.0425,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.000703052,-0.000104666
0.015,8.48,-0.76,0,3.26138,-1.04348,0,-0.180161,-0.556148,0.0509888,-0.889472,0.00206655,-0.000121832
0.016,8.48,-0.76,0,3.26148,-1.04444,0,-0.180161,-0.556148,0.0509888,-0.889472,0.00190151,-0.000138521
0.016,8.48,-0.76,0,3.26157,-1.04396,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.000952303,-0.000154018
0.015,8.48,-0.76,0,3.26165,-1.04354,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.000880718,-0.000167429
0.016,8.48,-0.76,0,3.26173,-1.04312,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.000809982,-0.000180542
0.015,8.48,-0.76,0,3.26224,-1.04277,0,-0.177223,-0.556148,0.0480516,-0.889472,-0.000750452,-0.000268161
0.016,8.48,-0.76,0,3.26274,-1.04383,0,-0.180161,-0.556148,0.0509888,-0.889472,0.00200559,-0.000353098
0.015,8.48,-0.76,0,3.26317,-1.04475,0,-0.180161,-0.556148,0.0509888,-0.889472,0.00184958,-0.000426471
0.016,8.48,-0.76,0,3.26172,-1.04569,0,-0.180161,-0.552232,0.0509836,-0.89349,0.00167517,-0.00414515
0.015,8.48,-0.76,0,3.25916,-1.04827,0,-0.184077,-0.549294,0.0549055,-0.896396,0.00515299,-0.00664157
0.016,8.48,-0.76,0,3.25656,-1.05109,0,-0.184077,-0.549294,0.0549055,-0.896396,0.00467269,-0.0061968
0.015,8.48,-0.76,0,3.25429,-1.05356,0,-0.184077,-0.549294,0.0549055,-0.896396,0.00425121,-0.00581068
0.016,8.48,-0.76,0,3.25149,-1.05436,0,-0.180161,-0.548315,0.0509912,-0.897364,0.000199094,-0.00630891
0.015,8.48,-0.76,0,3.24874,-1.05472,0,-0.180161,-0.547336,0.0509932,-0.898332,0.000138253,-0.00681818
0.016,8.48,-0.76,0,3.24599,-1.05521,0,-0.180161,-0.547336,0.0509932,-0.898332,5.57154E-05,-0.00634903
0.016,8.48,-0.76,0,3.24342,-1.05624,0,-0.18114,-0.547336,0.0519722,-0.898332,0.000858858,-0.0059104
0.016,8.48,-0.76,0,3.24103,-1.05681,0,-0.180161,-0.547336,0.0509932,-0.898332,-0.000218913,-0.00550181
0.016,8.48,-0.76,0,3.23927,-1.0574,0,-0.180161,-0.548315,0.0509912,-0.897364,-0.000319928,-0.00422341
0.015,8.48,-0.76,0,3.23771,-1.05967,0,-0.184077,-0.549294,0.0549055,-0.896396,0.00320795,-0.00298053
0.015,8.48,-0.76,0,3.23756,-1.06177,0,-0.184077,-0.552232,0.0548998,-0.89349,0.00284569,-2.17557E-05
0.016,8.48,-0.76,0,3.23924,-1.062,0,-0.180161,-0.556148,0.0509759,-0.889617,-0.00111353,0.00360101
0.016,8.48,-0.76,0,3.239,-1.06097,0,-0.177223,-0.552232,0.0480593,-0.893346,-0.00385235,-0.000212312
0.015,8.48,-0.76,0,3.23923,-1.06003,0,-0.177223,-0.553211,0.0480574,-0.892377,-0.00369287,0.00072521
0.015,8.48,-0.76,0,3.23975,-1.05866,0,-0.176244,-0.55419,0.0470764,-0.891409,-0.00443937,0.00161409
0.016,8.48,-0.76,0,3.24029,-1.05725,0,-0.176244,-0.55419,0.0470764,-0.891409,-0.00419818,0.00152296
0.015,8.48,-0.76,0,3.24076,-1.05598,0,-0.176244,-0.55419,0.0470764,-0.891409,-0.00398152,0.00144154
0.016,8.48,-0.76,0,3.24128,-1.0546,0,-0.176244,-0.55419,0.0470764,-0.891409,-0.00374618,0.00135392
0.016,8.48,-0.77,0,3.24179,-1.05321,0,-0.176244,-0.55419,0.0453767,-0.891409,-0.00350949,0.00126714
0.015,8.48,-0.77,0,3.24196,-1.05253,0,-0.176244,-0.55419,0.0453767,-0.891409,-0.00339326,0.00123781
0.015,8.48,-0.77,0,3.24222,-1.0516,0,-0.176244,-0.55419,0.0453767,-0.891409,-0.00323358,0.00119382
0.015,8.48,-0.77,0,3.24204,-1.05113,0,-0.177223,-0.553211,0.0463577,-0.892377,-0.0021736,0.000247002
0.015,8.48,-0.77,0,3.24144,-1.05199,0,-0.180161,-0.552232,0.0492968,-0.893346,0.000617936,-0.000628948
0.015,8.48,-0.77,0,3.2409,-1.05275,0,-0.180161,-0.552232,0.0492968,-0.893346,0.000486925,-0.000536203
0.016,8.48,-0.77,0,3.24037,-1.0535,0,-0.180161,-0.552232,0.0492968,-0.893346,0.000359192,-0.000445485
0.016,8.48,-0.77,0,3.23994,-1.05399,0,-0.180161,-0.552232,0.0492968,-0.893346,0.000275657,-0.000372648
0.016,8.48,-0.77,0,3.23955,-1.05442,0,-0.180161,-0.552232,0.0492968,-0.893346,0.000201926,-0.000306785
0.015,8.48,-0.77,0,3.23922,-1.05651,0,-0.184077,-0.552232,0.053213,-0.893346,0.00376195,-0.000250399
0.016,8.48,-0.77,0,3.23935,-1.05859,0,-0.184077,-0.553211,0.053211,-0.892377,0.00340527,0.000706017
0.015,8.48,-0.77,0,3.23902,-1.06033,0,-0.184077,-0.553211,0.053211,-0.892377,0.00310867,0.000761509
0.015,8.48,-0.77,0,3.23873,-1.06192,0,-0.184077,-0.553211,0.053211,-0.892377,0.00283714,0.000811756
0.016,8.48,-0.77,0,3.23844,-1.06347,0,-0.184077,-0.553211,0.053211,-0.892377,0.00257233,0.000860095
0.015,8.48,-0.77,0,3.2382,-1.0648,0,-0.184077,-0.553211,0.053211,-0.892377,0.00234544,0.000901759
0.015,8.48,-0.77,0,3.23695,-1.06602,0,-0.184077,-0.552232,0.053213,-0.893346,0.00213788,0.000137448
0.016,8.48,-0.77,0,3.23572,-1.06706,0,-0.184077,-0.552232,0.053213,-0.893346,0.00196099,0.000347793
0.015,8.48,-0.77,0,3.23464,-1.06799,0,-0.184077,-0.552232,0.053213,-0.893346,0.00180262,0.000531077
0.015,8.48,-0.77,0,3.23366,-1.06881,0,-0.184077,-0.552232,0.053213,-0.893346,0.00166188,0.000698626
0.016,8.48,-0.77,0,3.23269,-1.06963,0,-0.184077,-0.552232,0.053213,-0.893346,0.00152303,0.000863969
0.015,8.48,-0.77,0,3.23357,-1.07033,0,-0.184077,-0.556148,0.0532052,-0.889472,0.00139944,0.00462365
0.016,8.48,-0.77,0,3.23509,-1.07099,0,-0.184077,-0.556148,0.0532052,-0.889472,0.00128624,0.00436431
0.015,8.44,-0.77,0,3.23641,-1.07156,0,-0.184077,-0.556148,0.0531969,-0.882674,0.00118852,0.0041405
0.016,8.44,-0.77,0,3.2377,-1.07213,0,-0.184077,-0.556148,0.0531969,-0.882674,0.00109217,0.00391984
0.016,8.44,-0.77,0,3.23889,-1.07265,0,-0.184077,-0.556148,0.0531969,-0.882674,0.00100346,0.00371659
0.015,8.44,-0.77,0,3.24037,-1.07294,0,-0.184077,-0.556148,0.0531969,-0.882674,0.000952572,0.00346482
0.015,8.44,-0.77,0,3.23999,-1.07321,0,-0.184077,-0.552232,0.0531916,-0.886692,0.000892401,-0.000436485
0.015,8.44,-0.77,0,3.23964,-1.07346,0,-0.184077,-0.552232,0.0531916,-0.886692,0.000849828,-0.00037688
0.015,8.44,-0.77,0,3.23932,-1.07369,0,-0.184077,-0.552232,0.0531916,-0.886692,0.000811875,-0.000322402
0.016,8.44,-0.77,0,3.23916,-1.07391,0,-0.184077,-0.552232,0.0531916,-0.886692,0.000774443,-0.000295758
0.015,8.44,-0.77,0,3.23903,-1.07409,0,-0.184077,-0.552232,0.0531916,-0.886692,0.000742167,-0.00027287
0.016,8.44,-0.77,0,3.2389,-1.07428,0,-0.184077,-0.552232,0.0531916,-0.886692,0.000710323,-0.00025022
0.016,8.44,-0.77,0,3.23877,-1.07446,0,-0.184077,-0.552232,0.0531916,-0.886692,0.000679463,-0.000229001
0.015,8.44,-0.77,0,3.23866,-1.07292,0,-0.180161,-0.552232,0.0492754,-0.886692,-0.00297363,-0.000209093
0.015,8.44,-0.77,0,3.23741,-1.07106,0,-0.180161,-0.549294,0.0492812,-0.889597,-0.0026525,-0.00292856
0.015,8.44,-0.77,0,3.23624,-1.06937,0,-0.180161,-0.549294,0.0492812,-0.889597,-0.0023641,-0.00272936
0.016,8.44,-0.77,0,3.23507,-1.06823,0,-0.180161,-0.549294,0.0492812,-0.889597,-0.00216898,-0.00253046
0.015,8.44,-0.77,0,3.23362,-1.06771,0,-0.18114,-0.548315,0.0502622,-0.890566,-0.00110149,-0.00326079
0.016,8.44,-0.77,0,3.23211,-1.06745,0,-0.18114,-0.548315,0.0502622,-0.890566,-0.00105672,-0.003003
0.015,8.44,-0.77,0,3.23027,-1.06756,0,-0.18114,-0.547336,0.0502641,-0.891535,-0.00107336,-0.0036664
0.015,8.44,-0.77,0,3.22825,-1.06774,0,-0.182119,-0.546357,0.0512451,-0.892503,-0.000125438,-0.00429904
0.016,8.44,-0.77,0,3.22623,-1.06802,0,-0.182119,-0.546357,0.0512451,-0.892503,-0.000172496,-0.00395375
0.016,8.44,-0.77,0,3.22341,-1.0684,0,-0.182119,-0.544398,0.051249,-0.89444,-0.000235274,-0.00542778
0.016,8.44,-0.77,0,3.22081,-1.06901,0,-0.182119,-0.544398,0.051262,-0.894296,-0.000320628,-0.00492901
0.015,8.44,-0.77,0,3.21854,-1.06917,0,-0.18114,-0.544398,0.0502829,-0.894296,-0.00132842,-0.00454241
0.016,8.44,-0.77,0,3.21628,-1.06941,0,-0.18114,-0.544398,0.0502829,-0.894296,-0.0013691,-0.00415677
0.016,8.44,-0.77,0,3.21418,-1.06924,0,-0.180161,-0.544398,0.0493039,-0.894296,-0.00231922,-0.00379777
0.015,8.44,-0.77,0,3.21236,-1.06911,0,-0.180161,-0.544398,0.0493039,-0.894296,-0.00229716,-0.00348717
0.016,8.44,-0.77,0,3.20946,-1.069,0,-0.180161,-0.54244,0.0492947,-0.896377,-0.00229326,-0.00500178
0.015,8.44,-0.77,0,3.20851,-1.06892,0,-0.180161,-0.546357,0.049287,-0.892503,-0.00228389,-0.000930369
0.016,8.44,-0.78,0,3.20574,-1.06865,0,-0.180161,-0.543419,0.0475931,-0.895409,-0.00223587,-0.00338906
0.015,8.44,-0.78,0,3.20275,-1.06837,0,-0.18114,-0.543419,0.0485722,-0.895409,-0.00120901,-0.0028798
0.016,8.44,-0.78,0,3.19987,-1.04669,0,-0.137079,-0.54244,0.00451715,-0.896377,-0.041561,-0.00336552
0.015,8.44,-0.78,0,3.19727,-1.03192,0,-0.144912,-0.54244,0.0123495,-0.896377,-0.0312086,-0.00292242
0.015,8.44,-0.78,0,3.19282,-1.01621,0,-0.140995,-0.539503,0.00839965,-0.899714,-0.0324911,-0.0052588
0.015,8.44,-0.78,0,3.1844,-1.00208,0,-0.142954,-0.539503,0.0103577,-0.899714,-0.028121,-0.00382125
0.015,8.41,-0.78,0,3.16922,-0.990508,0,-0.147849,-0.539503,0.0151938,-0.895187,-0.0213184,-0.0014466
0.015,8.4,-0.77,0,3.15708,-0.981034,0,-0.153724,-0.54244,0.0226439,-0.891868,-0.0139798,0.00307453
0.016,8.19,-0.77,0,3.14046,-0.967856,0,-0.157641,-0.543419,0.026424,-0.856123,-0.00792754,0.00651795
0.016,8.17,-0.77,0,3.11471,-0.964081,0,-0.164495,-0.545378,0.0332174,-0.851333,-0.000496268,0.012664
0.015,8.14,-0.76,0,3.09811,-0.959202,0,-0.160578,-0.556148,0.0307744,-0.837775,-0.00384873,0.0254136
0.016,8.11,-0.76,0,3.03698,-0.954995,0,-0.161557,-0.55419,0.0308513,-0.844259,-0.00328703,0.0303042
0.015,8.08,-0.76,0,2.9842,-0.954091,0,-0.161557,-0.557127,0.0313157,-0.8311,-0.00253057,0.0442325
0.016,8.08,-0.76,0,2.9301,-0.959735,0,-0.164495,-0.562023,0.0340123,-0.82873,-0.00086242,0.0575252
0.015,4.99,-0.76,0,2.88153,-0.962218,0,-0.157641,-0.563981,0.0264821,-0.29715,-0.00848897,0.066814
0.015,4.94,-0.77,0,2.83729,-0.969074,0,-0.156661,-0.566919,0.0234558,-0.287619,-0.0110503,0.076222
0.016,4.9,-0.79,0,2.79516,-0.984726,0,-0.155682,-0.565939,0.017966,-0.288198,-0.0160473,0.0788107
0.016,4.86,-0.81,0,2.75995,-1.00277,0,-0.153724,-0.563002,0.0129495,-0.281581,-0.0206173,0.0834777
0.015,4.84,-0.84,0,2.76868,-1.05473,0,-0.151766,-0.559085,0.00543748,-0.283991,-0.0320381,0.0769129
0.016,4.8,-0.88,0,2.78224,-1.11363,0,-0.152745,-0.55419,-0.0039501,-0.3005,-0.0456343,0.0588727
0.015,4.8,-0.94,0,2.8055,-1.2173,0,-0.154703,-0.549294,-0.0132458,-0.308328,-0.0628879,0.0481135
0.016,4.8,-0.97,0,2.84186,-1.3267,0,-0.155682,-0.545378,-0.0176215,-0.312231,-0.0814604,0.037703
0.015,4.88,-1.04,0,2.92722,-1.42867,0,-0.160578,-0.539503,-0.0254996,-0.333709,-0.0951767,0.0157799
0.016,4.87,-1.1,0,3.07395,-1.45513,0,-0.166453,-0.536565,-0.0305077,-0.335512,-0.0942362,-0.0138375
0.015,4.98,-1.17,0,3.1328,-1.48351,0,-0.172328,-0.534607,-0.037211,-0.357411,-0.0935195,-0.0264964
0.015,8,-1.48,0,3.19717,-1.51241,0,-0.18114,-0.534607,-0.082967,-0.896924,-0.0897854,-0.0378118
0.016,8.09,-1.8,0,3.27233,-1.62433,0,-0.189952,-0.538524,-0.130991,-0.908002,-0.100809,-0.0469171
0.016,8.19,-1.86,0,3.36089,-1.73056,0,-0.192889,-0.546357,-0.138297,-0.916122,-0.116486,-0.0541427
0.015,8.8,-1.44,0,3.44331,-1.84783,0,-0.399487,-0.562023,0.143243,-1.00904,0.0690441,-0.0531786
0.016,8.4,-1.46,0,3.53557,-1.95026,0,-0.399487,-0.573773,0.140354,-0.92109,0.0518982,-0.0557691
0.015,8.54,-1.5,0,3.62796,-2.01025,0,-0.406341,-0.593355,0.145994,-0.892681,0.0559991,-0.0382476
0.016,8.68,-1.51,0,3.73711,-2.06042,0,-0.430819,-0.6335,0.169493,-0.872259,0.0728203,-0.0150317
0.015,8.74,-1.54,0,3.82849,-2.09495,0,-0.431798,-0.630562,0.166017,-0.881523,0.0687694,-0.0320652
0.016,8.88,-1.54,0,3.92595,-2.12259,0,-0.434736,-0.650145,0.169555,-0.882696,0.0677345,-0.0277997
0.015,8.94,-1.51,0,4.02001,-2.1369,0,-0.438652,-0.675602,0.179221,-0.863918,0.0700561,-0.0168736
0.015,4.08,-1.49,0,4.12074,-2.14578,0,-0.434736,-0.693227,0.178159,-0.00845087,0.065185,-0.0154626
0.016,4.18,-1.47,0,4.22475,-2.1506,0,-0.434736,-0.729455,0.18061,0.00782806,0.062901,9.55462E-05
0.015,4.44,-1.45,0,4.31319,-2.12354,0,-0.434736,-0.732392,0.185053,-0.0311383,0.0690202,-0.00931281
0.015,4.84,-1.44,0,4.39347,-2.13621,0,-0.438652,-0.743163,0.191341,-0.0870214,0.0717041,-0.0103654
